ISRC,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
CAM460440332,Evergreen,Kenny Rogers,0.534,0.197,10,-17.593,1,0.0318,0.00897,0.00327,0.108,0.0792,112.035,audio_features,4B3BcMeKx9rmaiLiJGG1Tw,spotify:track:4B3BcMeKx9rmaiLiJGG1Tw,https://api.spotify.com/v1/tracks/4B3BcMeKx9rmaiLiJGG1Tw,https://api.spotify.com/v1/audio-analysis/4B3BcMeKx9rmaiLiJGG1Tw,211747,4
USDJ20300802,Diamond In The Back,Ludacris,0.764,0.622,11,-6.355,0,0.249,0.43,0.0,0.144,0.671,161.486,audio_features,1AcKboMkn1HekyJSlKKEc3,spotify:track:1AcKboMkn1HekyJSlKKEc3,https://api.spotify.com/v1/tracks/1AcKboMkn1HekyJSlKKEc3,https://api.spotify.com/v1/audio-analysis/1AcKboMkn1HekyJSlKKEc3,252840,4
USUM70735015,Umbrella - Lindbergh Palace,Rihanna,0.701,0.881,1,-3.276,1,0.0282,0.00153,6.66e-05,0.104,0.45,124.025,audio_features,5oWg1pM72PUl0ytKEot3LP,spotify:track:5oWg1pM72PUl0ytKEot3LP,https://api.spotify.com/v1/tracks/5oWg1pM72PUl0ytKEot3LP,https://api.spotify.com/v1/audio-analysis/5oWg1pM72PUl0ytKEot3LP,233800,4
USUM70613056,That's That Shit,Snoop Dogg,0.866,0.619,9,-4.774,0,0.19,0.0202,0.0,0.0371,0.733,82.05,audio_features,3J58iVk8OXYAGG4YvOKG8u,spotify:track:3J58iVk8OXYAGG4YvOKG8u,https://api.spotify.com/v1/tracks/3J58iVk8OXYAGG4YvOKG8u,https://api.spotify.com/v1/audio-analysis/3J58iVk8OXYAGG4YvOKG8u,257813,4
USUYG1137837,Love Around the World,Snoop Dogg,0.568,0.862,4,-4.637,0,0.308,0.0294,1.51e-05,0.286,0.52,166.873,audio_features,3CcxTpfAHrdBrogqGJ9t2s,spotify:track:3CcxTpfAHrdBrogqGJ9t2s,https://api.spotify.com/v1/tracks/3CcxTpfAHrdBrogqGJ9t2s,https://api.spotify.com/v1/audio-analysis/3CcxTpfAHrdBrogqGJ9t2s,204919,4
USLF29600122,I Don't Want To,Toni Braxton,0.714,0.399,1,-7.632,1,0.0274,0.288,0.0,0.0692,0.292,120.08,audio_features,6Ubm7YSji08mv1gmRE1Ciy,spotify:track:6Ubm7YSji08mv1gmRE1Ciy,https://api.spotify.com/v1/tracks/6Ubm7YSji08mv1gmRE1Ciy,https://api.spotify.com/v1/audio-analysis/6Ubm7YSji08mv1gmRE1Ciy,257200,4
USMO19883577,Don't Let Me Go,Brian McKnight,0.751,0.413,6,-8.843,1,0.0359,0.177,0.0,0.0645,0.355,127.829,audio_features,1RjzJPV0RkPpH2YWfoViZ3,spotify:track:1RjzJPV0RkPpH2YWfoViZ3,https://api.spotify.com/v1/tracks/1RjzJPV0RkPpH2YWfoViZ3,https://api.spotify.com/v1/audio-analysis/1RjzJPV0RkPpH2YWfoViZ3,253027,4
USDJ20010579,Squeeze 1st - Album Version (Edited),JAY-Z,0.907,0.675,5,-5.321,0,0.325,0.0331,0.0,0.0336,0.642,90.322,audio_features,2uTLhY9wCV1SCcSqJVGkPF,spotify:track:2uTLhY9wCV1SCcSqJVGkPF,https://api.spotify.com/v1/tracks/2uTLhY9wCV1SCcSqJVGkPF,https://api.spotify.com/v1/audio-analysis/2uTLhY9wCV1SCcSqJVGkPF,230267,4
USRC11300250,Slow Dance (Hey Mr. DJ) - Video Mix,R. Kelly,0.705,0.657,10,-5.441,0,0.0271,0.00648,1e-06,0.286,0.573,119.688,audio_features,6wzfRdQTVtilTMDbHKrQ1U,spotify:track:6wzfRdQTVtilTMDbHKrQ1U,https://api.spotify.com/v1/tracks/6wzfRdQTVtilTMDbHKrQ1U,https://api.spotify.com/v1/audio-analysis/6wzfRdQTVtilTMDbHKrQ1U,281547,4
USRH11603906,One More Chance / Stay with Me - Remix; 2016 Remaster,The Notorious B.I.G.,0.74,0.792,0,-2.847,1,0.202,0.123,0.0,0.1,0.714,91.014,audio_features,4kmkBiSzljQBG8XlqXIu6I,spotify:track:4kmkBiSzljQBG8XlqXIu6I,https://api.spotify.com/v1/tracks/4kmkBiSzljQBG8XlqXIu6I,https://api.spotify.com/v1/audio-analysis/4kmkBiSzljQBG8XlqXIu6I,277325,4
USVI29501027,Circus,Lenny Kravitz,0.478,0.563,5,-8.252,0,0.0238,0.00524,1.25e-05,0.107,0.447,79.328,audio_features,773RId8EM5wexAlZMlVMeL,spotify:track:773RId8EM5wexAlZMlVMeL,https://api.spotify.com/v1/tracks/773RId8EM5wexAlZMlVMeL,https://api.spotify.com/v1/audio-analysis/773RId8EM5wexAlZMlVMeL,288400,4
USDJ20010556,1-900-Hustler,JAY-Z,0.478,0.911,1,-4.617,1,0.432,0.0862,0.0,0.296,0.587,179.979,audio_features,0P6MfJyIKSLd1PvzQy2w2e,spotify:track:0P6MfJyIKSLd1PvzQy2w2e,https://api.spotify.com/v1/tracks/0P6MfJyIKSLd1PvzQy2w2e,https://api.spotify.com/v1/audio-analysis/0P6MfJyIKSLd1PvzQy2w2e,230707,4
USVI20400119,Spending Time With You,Janet Jackson,0.733,0.415,0,-5.775,0,0.0523,0.0977,0.0108,0.498,0.652,92.023,audio_features,72X2erp0Wu0XYu7wCvSnk3,spotify:track:72X2erp0Wu0XYu7wCvSnk3,https://api.spotify.com/v1/tracks/72X2erp0Wu0XYu7wCvSnk3,https://api.spotify.com/v1/audio-analysis/72X2erp0Wu0XYu7wCvSnk3,254305,4
USMB50500033,Far Side of the World,Jimmy Buffett,0.565,0.644,2,-8.426,1,0.0299,0.487,2.8e-06,0.925,0.566,99.983,audio_features,0RbH58xbvRZYRTgmmK5pGR,spotify:track:0RbH58xbvRZYRTgmmK5pGR,https://api.spotify.com/v1/tracks/0RbH58xbvRZYRTgmmK5pGR,https://api.spotify.com/v1/audio-analysis/0RbH58xbvRZYRTgmmK5pGR,298547,4
GBAMB9500021,Love Song,Elton John,0.354,0.123,2,-23.022,1,0.0282,0.789,1.03e-05,0.0738,0.446,164.788,audio_features,3B1uIhPK3xaWlWB4iELL09,spotify:track:3B1uIhPK3xaWlWB4iELL09,https://api.spotify.com/v1/tracks/3B1uIhPK3xaWlWB4iELL09,https://api.spotify.com/v1/audio-analysis/3B1uIhPK3xaWlWB4iELL09,219400,4
USDJ20201237,Meet The Parents,JAY-Z,0.522,0.922,2,-4.573,1,0.352,0.00512,8.42e-06,0.125,0.359,167.474,audio_features,6LpwYItAIcpTVspQ72h0K6,spotify:track:6LpwYItAIcpTVspQ72h0K6,https://api.spotify.com/v1/tracks/6LpwYItAIcpTVspQ72h0K6,https://api.spotify.com/v1/audio-analysis/6LpwYItAIcpTVspQ72h0K6,298827,4
USCM50200166,Ha - Remix Version,JUVENILE,0.871,0.808,7,-6.159,1,0.18,0.0166,0.0,0.0811,0.653,91.968,audio_features,3m5i9MHdZ6Dbi8G722lE10,spotify:track:3m5i9MHdZ6Dbi8G722lE10,https://api.spotify.com/v1/tracks/3m5i9MHdZ6Dbi8G722lE10,https://api.spotify.com/v1/audio-analysis/3m5i9MHdZ6Dbi8G722lE10,265867,4
USIR10110157,"You Had Me, You Lost Me",Eve,0.516,0.881,1,-6.135,1,0.349,0.01,0.0,0.137,0.603,103.685,audio_features,2kmCnKdj42i4NVjs8MjnVM,spotify:track:2kmCnKdj42i4NVjs8MjnVM,https://api.spotify.com/v1/tracks/2kmCnKdj42i4NVjs8MjnVM,https://api.spotify.com/v1/audio-analysis/2kmCnKdj42i4NVjs8MjnVM,261773,4
USSUB1100001,In Bloom - Smart Sessions,Nirvana,0.419,0.845,10,-5.483,1,0.0602,7e-05,0.29,0.152,0.344,148.995,audio_features,6xPX69VKrU1HSZcaYFeFl3,spotify:track:6xPX69VKrU1HSZcaYFeFl3,https://api.spotify.com/v1/tracks/6xPX69VKrU1HSZcaYFeFl3,https://api.spotify.com/v1/audio-analysis/6xPX69VKrU1HSZcaYFeFl3,270733,4
USUM71314086,Evil Twin,Eminem,0.648,0.91,4,-4.762,0,0.363,0.0529,0.0,0.0834,0.783,83.091,audio_features,3E1BkJEsRK7VsSNzijilGm,spotify:track:3E1BkJEsRK7VsSNzijilGm,https://api.spotify.com/v1/tracks/3E1BkJEsRK7VsSNzijilGm,https://api.spotify.com/v1/audio-analysis/3E1BkJEsRK7VsSNzijilGm,356847,4
USAT20201417,Ain't No Santa,Trick Daddy,0.842,0.56,10,-6.638,0,0.173,0.45,0.0,0.0789,0.836,89.626,audio_features,6TN4rB0MgEuYNlWdKdoCIL,spotify:track:6TN4rB0MgEuYNlWdKdoCIL,https://api.spotify.com/v1/tracks/6TN4rB0MgEuYNlWdKdoCIL,https://api.spotify.com/v1/audio-analysis/6TN4rB0MgEuYNlWdKdoCIL,226147,4
USDPK0916005,Seventeen,Jet,0.53,0.804,2,-3.264,1,0.0355,0.0753,1.82e-06,0.0616,0.292,131.585,audio_features,1Gv4x1hTRtgVI9kCsNYD3g,spotify:track:1Gv4x1hTRtgVI9kCsNYD3g,https://api.spotify.com/v1/tracks/1Gv4x1hTRtgVI9kCsNYD3g,https://api.spotify.com/v1/audio-analysis/1Gv4x1hTRtgVI9kCsNYD3g,221173,4
USWU30600115,If You Don’t Mind,Evanescence,0.42,0.862,5,-4.654,0,0.0623,0.000216,0.00125,0.135,0.294,76.619,audio_features,5XFvhTjWWDttRY2pi4SIwx,spotify:track:5XFvhTjWWDttRY2pi4SIwx,https://api.spotify.com/v1/tracks/5XFvhTjWWDttRY2pi4SIwx,https://api.spotify.com/v1/audio-analysis/5XFvhTjWWDttRY2pi4SIwx,177006,4
NLB931602407,Fire On The Floor,Beth Hart,0.602,0.629,4,-2.766,0,0.0321,0.0581,0.0,0.158,0.215,79.47,audio_features,1pkxY9XyI1H4xHq7e00QgW,spotify:track:1pkxY9XyI1H4xHq7e00QgW,https://api.spotify.com/v1/tracks/1pkxY9XyI1H4xHq7e00QgW,https://api.spotify.com/v1/audio-analysis/1pkxY9XyI1H4xHq7e00QgW,311227,3
USUM72014905,Steal The Show - Live,Nelly,0.683,0.871,2,-5.101,1,0.152,0.02,0.0,0.221,0.485,91.069,audio_features,2h3k9edLUaBeA3wvdB74n6,spotify:track:2h3k9edLUaBeA3wvdB74n6,https://api.spotify.com/v1/tracks/2h3k9edLUaBeA3wvdB74n6,https://api.spotify.com/v1/audio-analysis/2h3k9edLUaBeA3wvdB74n6,153114,4
USDJ20010455,I Cry,Ja Rule,0.634,0.551,10,-5.698,1,0.208,0.265,0.0,0.204,0.343,72.202,audio_features,1CP0DS790dxOfCXXp7WHDP,spotify:track:1CP0DS790dxOfCXXp7WHDP,https://api.spotify.com/v1/tracks/1CP0DS790dxOfCXXp7WHDP,https://api.spotify.com/v1/audio-analysis/1CP0DS790dxOfCXXp7WHDP,317733,4
GBAMS9400004,House,Elton John,0.545,0.332,0,-11.767,1,0.0292,0.0472,3.14e-06,0.222,0.189,124.004,audio_features,18TTjRnZaLPB7h5qzp8GKu,spotify:track:18TTjRnZaLPB7h5qzp8GKu,https://api.spotify.com/v1/tracks/18TTjRnZaLPB7h5qzp8GKu,https://api.spotify.com/v1/audio-analysis/18TTjRnZaLPB7h5qzp8GKu,267227,3
USDJ29905219,Unleash The Dragon,Sisqo,0.76,0.722,8,-8.384,0,0.101,0.068,0.0,0.267,0.734,96.026,audio_features,7lRlc8pBmwpwhYD3ll0Dto,spotify:track:7lRlc8pBmwpwhYD3ll0Dto,https://api.spotify.com/v1/tracks/7lRlc8pBmwpwhYD3ll0Dto,https://api.spotify.com/v1/audio-analysis/7lRlc8pBmwpwhYD3ll0Dto,233067,4
USRC11301019,Murder (feat. Jay-Z),Justin Timberlake,0.57,0.707,1,-6.975,1,0.246,0.0152,6.52e-05,0.106,0.433,107.034,audio_features,0tsiZxE0FnaganbRLQx5Ru,spotify:track:0tsiZxE0FnaganbRLQx5Ru,https://api.spotify.com/v1/tracks/0tsiZxE0FnaganbRLQx5Ru,https://api.spotify.com/v1/audio-analysis/0tsiZxE0FnaganbRLQx5Ru,307560,4
USUYG1123865,Too Quick (feat. Kingston),Fat Joe,0.67,0.731,11,-4.736,0,0.177,0.607,0.0,0.106,0.379,130.053,audio_features,0bSwyJQCQxtSKHtkkHsmAX,spotify:track:0bSwyJQCQxtSKHtkkHsmAX,https://api.spotify.com/v1/tracks/0bSwyJQCQxtSKHtkkHsmAX,https://api.spotify.com/v1/audio-analysis/0bSwyJQCQxtSKHtkkHsmAX,236977,4
USJI10000379,"I Rock, I Roll",Mystikal,0.919,0.672,1,-6.575,1,0.187,0.007,1.39e-05,0.101,0.571,101.446,audio_features,5QSF0f3EkCIUBZ3OhjPSzE,spotify:track:5QSF0f3EkCIUBZ3OhjPSzE,https://api.spotify.com/v1/tracks/5QSF0f3EkCIUBZ3OhjPSzE,https://api.spotify.com/v1/audio-analysis/5QSF0f3EkCIUBZ3OhjPSzE,271133,4
USAM10500149,Don't Cha - Radio Edit,The Pussycat Dolls,0.892,0.659,1,-2.769,0,0.0996,0.00732,0.0,0.229,0.576,120.008,audio_features,5N2ThQlFjZ87J84Mkab3Je,spotify:track:5N2ThQlFjZ87J84Mkab3Je,https://api.spotify.com/v1/tracks/5N2ThQlFjZ87J84Mkab3Je,https://api.spotify.com/v1/audio-analysis/5N2ThQlFjZ87J84Mkab3Je,218080,4
USUM70503191,Don't Cha,The Pussycat Dolls,0.877,0.637,1,-3.493,0,0.101,0.00516,2.5e-06,0.0959,0.569,119.988,audio_features,1gZ7i4qxXkHZb1r6eioaAP,spotify:track:1gZ7i4qxXkHZb1r6eioaAP,https://api.spotify.com/v1/tracks/1gZ7i4qxXkHZb1r6eioaAP,https://api.spotify.com/v1/audio-analysis/1gZ7i4qxXkHZb1r6eioaAP,272080,4
USUM71103519,Papi,Jennifer Lopez,0.705,0.805,4,-4.887,0,0.0595,0.134,0.000139,0.367,0.887,120.022,audio_features,1nAGuIZXz6vb8XW0xiMqic,spotify:track:1nAGuIZXz6vb8XW0xiMqic,https://api.spotify.com/v1/tracks/1nAGuIZXz6vb8XW0xiMqic,https://api.spotify.com/v1/audio-analysis/1nAGuIZXz6vb8XW0xiMqic,223493,4
USMC19239277,Will He Ever Go Away,Reba McEntire,0.637,0.326,10,-11.623,1,0.0267,0.664,0.0,0.114,0.234,111.877,audio_features,4SND44hW8iwJsQozzuelPa,spotify:track:4SND44hW8iwJsQozzuelPa,https://api.spotify.com/v1/tracks/4SND44hW8iwJsQozzuelPa,https://api.spotify.com/v1/audio-analysis/4SND44hW8iwJsQozzuelPa,201600,4
USRC10000574,Genio Atrapado,Christina Aguilera,0.625,0.855,1,-5.157,1,0.113,0.345,1.35e-05,0.43,0.904,176.179,audio_features,3ne8ipFCs7RUr2K6QoD6BQ,spotify:track:3ne8ipFCs7RUr2K6QoD6BQ,https://api.spotify.com/v1/tracks/3ne8ipFCs7RUr2K6QoD6BQ,https://api.spotify.com/v1/audio-analysis/3ne8ipFCs7RUr2K6QoD6BQ,217427,4
USA2P2319925,New Day (Live From Allianz Parque Sao Paulo Brazil),Alicia Keys,0.508,0.921,7,-4.337,1,0.207,0.00571,0.000329,0.431,0.339,193.692,audio_features,4jjHdlDK57l5d4bK1rtlrt,spotify:track:4jjHdlDK57l5d4bK1rtlrt,https://api.spotify.com/v1/tracks/4jjHdlDK57l5d4bK1rtlrt,https://api.spotify.com/v1/audio-analysis/4jjHdlDK57l5d4bK1rtlrt,124963,4
USSM17300554,That Lady - Pt.1 & 2,The Isley Brothers,0.338,0.877,5,-5.826,0,0.0777,0.176,3.59e-05,0.308,0.917,126.239,audio_features,3JN4XkKFicVtpwS5tnc7AI,spotify:track:3JN4XkKFicVtpwS5tnc7AI,https://api.spotify.com/v1/tracks/3JN4XkKFicVtpwS5tnc7AI,https://api.spotify.com/v1/audio-analysis/3JN4XkKFicVtpwS5tnc7AI,334600,4
MUT000019269,I Feel Loved - Umek Mix,Depeche Mode,0.34,0.982,7,-9.135,1,0.0731,0.0179,0.944,0.297,0.263,138.004,audio_features,04PYH2Th8qYFfhSOaYQJUt,spotify:track:04PYH2Th8qYFfhSOaYQJUt,https://api.spotify.com/v1/tracks/04PYH2Th8qYFfhSOaYQJUt,https://api.spotify.com/v1/audio-analysis/04PYH2Th8qYFfhSOaYQJUt,490973,4
USCJY1418321,Keep On Truckin',Tim McGraw,0.604,0.883,9,-3.751,1,0.033,0.0571,0.0,0.236,0.896,87.01,audio_features,5us4wscpbjc41SouF1rSsq,spotify:track:5us4wscpbjc41SouF1rSsq,https://api.spotify.com/v1/tracks/5us4wscpbjc41SouF1rSsq,https://api.spotify.com/v1/audio-analysis/5us4wscpbjc41SouF1rSsq,184253,4
USBN20300898,Be Here To Love Me,Norah Jones,0.617,0.303,8,-9.954,1,0.0295,0.913,1.87e-05,0.117,0.287,113.572,audio_features,3URb74mrpnRWY1HtTBEUKH,spotify:track:3URb74mrpnRWY1HtTBEUKH,https://api.spotify.com/v1/tracks/3URb74mrpnRWY1HtTBEUKH,https://api.spotify.com/v1/audio-analysis/3URb74mrpnRWY1HtTBEUKH,208867,3
USBN21200356,Be Here To Love Me,Norah Jones,0.596,0.291,8,-9.936,1,0.0313,0.895,1.77e-05,0.119,0.254,113.688,audio_features,1D34gv3OYOOEvSdpypsfw1,spotify:track:1D34gv3OYOOEvSdpypsfw1,https://api.spotify.com/v1/tracks/1D34gv3OYOOEvSdpypsfw1,https://api.spotify.com/v1/audio-analysis/1D34gv3OYOOEvSdpypsfw1,208867,3
QM8RL1900893,Lost Freestyle,Nas,0.52,0.867,5,-5.187,0,0.177,0.00153,1.44e-06,0.0798,0.494,86.079,audio_features,1cwgVwrK40hlbqG0G45rAh,spotify:track:1cwgVwrK40hlbqG0G45rAh,https://api.spotify.com/v1/tracks/1cwgVwrK40hlbqG0G45rAh,https://api.spotify.com/v1/audio-analysis/1cwgVwrK40hlbqG0G45rAh,204214,4
USAT21104111,Dream Girl,Sean Paul,0.738,0.795,5,-4.248,0,0.0673,0.0886,0.0,0.227,0.522,98.042,audio_features,2mhcjwH9pXT8yxWITcu4id,spotify:track:2mhcjwH9pXT8yxWITcu4id,https://api.spotify.com/v1/tracks/2mhcjwH9pXT8yxWITcu4id,https://api.spotify.com/v1/audio-analysis/2mhcjwH9pXT8yxWITcu4id,234427,4
USPO19250029,Say Hi To The Bad Guy,Ice Cube,0.84,0.82,1,-5.178,1,0.283,0.204,0.0,0.0939,0.549,105.962,audio_features,0jDxDgJ7l8gFnXu3iPGMGR,spotify:track:0jDxDgJ7l8gFnXu3iPGMGR,https://api.spotify.com/v1/tracks/0jDxDgJ7l8gFnXu3iPGMGR,https://api.spotify.com/v1/audio-analysis/0jDxDgJ7l8gFnXu3iPGMGR,189933,4
USDJ29905462,Rebels Symphony,Ja Rule,0.489,0.905,11,-3.695,1,0.371,0.0323,0.0,0.374,0.438,96.308,audio_features,4xKaOXs3yHRApLDbYEAAAH,spotify:track:4xKaOXs3yHRApLDbYEAAAH,https://api.spotify.com/v1/tracks/4xKaOXs3yHRApLDbYEAAAH,https://api.spotify.com/v1/audio-analysis/4xKaOXs3yHRApLDbYEAAAH,225107,4
US3V89910118,Dirty Decibels,The High & Mighty,0.658,0.752,10,-7.964,0,0.367,0.00587,0.0,0.325,0.518,86.419,audio_features,1mJfbaDTsViMlwjxJ4Vmho,spotify:track:1mJfbaDTsViMlwjxJ4Vmho,https://api.spotify.com/v1/tracks/1mJfbaDTsViMlwjxJ4Vmho,https://api.spotify.com/v1/audio-analysis/1mJfbaDTsViMlwjxJ4Vmho,233933,4
AUVC09900510,"Don't Call Me Baby - Original 12"" Mix",Madison Avenue,0.807,0.926,10,-7.741,0,0.0644,0.00392,0.118,0.29,0.719,124.507,audio_features,4b9sb9kXl7TjRNnApYOusM,spotify:track:4b9sb9kXl7TjRNnApYOusM,https://api.spotify.com/v1/tracks/4b9sb9kXl7TjRNnApYOusM,https://api.spotify.com/v1/audio-analysis/4b9sb9kXl7TjRNnApYOusM,466893,4
USUM70734367,The Way I Are - Radio Edit,Timbaland,0.713,0.742,1,-7.256,1,0.0597,0.183,0.0796,0.145,0.72,114.711,audio_features,0YZB7FwLFJS42WTfrWXtjv,spotify:track:0YZB7FwLFJS42WTfrWXtjv,https://api.spotify.com/v1/tracks/0YZB7FwLFJS42WTfrWXtjv,https://api.spotify.com/v1/audio-analysis/0YZB7FwLFJS42WTfrWXtjv,199560,4
USUM71406009,Betcha Gon' Know,Mariah Carey,0.642,0.583,1,-5.538,0,0.0489,0.197,0.0,0.144,0.314,125.992,audio_features,2KAjVZGvSJYVpZ9Jqfg0jI,spotify:track:2KAjVZGvSJYVpZ9Jqfg0jI,https://api.spotify.com/v1/tracks/2KAjVZGvSJYVpZ9Jqfg0jI,https://api.spotify.com/v1/audio-analysis/2KAjVZGvSJYVpZ9Jqfg0jI,232760,4
GB3AD1900032,My Only Love (feat. Mindy Jones),Moby,0.457,0.653,4,-6.016,0,0.0338,0.195,0.775,0.0987,0.231,124.98,audio_features,702tfKCvQvvP9IbYzgRirO,spotify:track:702tfKCvQvvP9IbYzgRirO,https://api.spotify.com/v1/tracks/702tfKCvQvvP9IbYzgRirO,https://api.spotify.com/v1/audio-analysis/702tfKCvQvvP9IbYzgRirO,344520,3
USJI10300916,My Dear,Shaquille O'Neal,0.721,0.644,11,-11.727,0,0.218,0.756,0.0937,0.128,0.69,174.081,audio_features,6ROXaVqSMAyKauMJmZLu4i,spotify:track:6ROXaVqSMAyKauMJmZLu4i,https://api.spotify.com/v1/tracks/6ROXaVqSMAyKauMJmZLu4i,https://api.spotify.com/v1/audio-analysis/6ROXaVqSMAyKauMJmZLu4i,222400,4
USUM70504791,Nookie - GH version,Limp Bizkit,0.546,0.957,11,-3.626,1,0.0958,0.00103,0.0783,0.12,0.294,97.76,audio_features,14GbLt5O7O3DfuxR4kqIFO,spotify:track:14GbLt5O7O3DfuxR4kqIFO,https://api.spotify.com/v1/tracks/14GbLt5O7O3DfuxR4kqIFO,https://api.spotify.com/v1/audio-analysis/14GbLt5O7O3DfuxR4kqIFO,266040,4
USCRB9700097,Silver Thunderbird,Jo Dee Messina,0.608,0.628,11,-8.182,1,0.0264,0.465,0.0,0.0781,0.548,135.731,audio_features,4g8O34RkBle2ynHuJJMGx0,spotify:track:4g8O34RkBle2ynHuJJMGx0,https://api.spotify.com/v1/tracks/4g8O34RkBle2ynHuJJMGx0,https://api.spotify.com/v1/audio-analysis/4g8O34RkBle2ynHuJJMGx0,249093,4
USIR10120415,Getcha Groove On - Dirt Road Mix,Limp Bizkit,0.903,0.785,8,-6.285,0,0.309,0.0192,3.83e-06,0.177,0.965,94.211,audio_features,5Wt2UAS92w2ZyDqX2dOEBg,spotify:track:5Wt2UAS92w2ZyDqX2dOEBg,https://api.spotify.com/v1/tracks/5Wt2UAS92w2ZyDqX2dOEBg,https://api.spotify.com/v1/audio-analysis/5Wt2UAS92w2ZyDqX2dOEBg,259107,4
GBUM71807611,Would I Lie To You?,Other People's Heartache,0.728,0.403,7,-8.203,0,0.0359,0.296,1.04e-06,0.125,0.18,110.03,audio_features,4306JhzO4iTpcjlssseJa0,spotify:track:4306JhzO4iTpcjlssseJa0,https://api.spotify.com/v1/tracks/4306JhzO4iTpcjlssseJa0,https://api.spotify.com/v1/audio-analysis/4306JhzO4iTpcjlssseJa0,235636,4
USUM70758782,Won't Go Home Without You - Acoustic Version,Maroon 5,0.618,0.292,3,-11.111,1,0.0286,0.927,9.7e-06,0.0877,0.302,106.116,audio_features,1WTuQvuvYc1tpmxcaegGSo,spotify:track:1WTuQvuvYc1tpmxcaegGSo,https://api.spotify.com/v1/tracks/1WTuQvuvYc1tpmxcaegGSo,https://api.spotify.com/v1/audio-analysis/1WTuQvuvYc1tpmxcaegGSo,246307,4
QMDA72216454,"Once a Man, Twice a Child",Nas,0.678,0.807,2,-6.409,1,0.381,0.383,0.0,0.665,0.78,82.031,audio_features,44NRxh8pJUtBRTAQU37irX,spotify:track:44NRxh8pJUtBRTAQU37irX,https://api.spotify.com/v1/tracks/44NRxh8pJUtBRTAQU37irX,https://api.spotify.com/v1/audio-analysis/44NRxh8pJUtBRTAQU37irX,239903,4
GBAHT0109016,Song for the Lonely - Almighty Mix,Cher,0.66,0.872,0,-6.554,1,0.0351,9.1e-05,0.185,0.259,0.651,134.013,audio_features,36oL4trRGruQ1QupzT0fNk,spotify:track:36oL4trRGruQ1QupzT0fNk,https://api.spotify.com/v1/tracks/36oL4trRGruQ1QupzT0fNk,https://api.spotify.com/v1/audio-analysis/36oL4trRGruQ1QupzT0fNk,526800,4
USUM71026182,Nothing Without Her - Album Version (Edited),Nelly,0.578,0.651,1,-5.798,1,0.0476,0.0365,0.0,0.256,0.354,78.521,audio_features,5f62y0HHMGObSbJJzKstgr,spotify:track:5f62y0HHMGObSbJJzKstgr,https://api.spotify.com/v1/tracks/5f62y0HHMGObSbJJzKstgr,https://api.spotify.com/v1/audio-analysis/5f62y0HHMGObSbJJzKstgr,219867,4
USC4R1806695,TAKE MY FIRE,Switchfoot,0.583,0.819,11,-6.047,0,0.0935,0.00325,0.0,0.0808,0.41,77.878,audio_features,4aYx5SrndrSEXat4Zd9a9U,spotify:track:4aYx5SrndrSEXat4Zd9a9U,https://api.spotify.com/v1/tracks/4aYx5SrndrSEXat4Zd9a9U,https://api.spotify.com/v1/audio-analysis/4aYx5SrndrSEXat4Zd9a9U,225080,4
US3DF1501301,Undivided (feat. Snoop Dogg),Blush,0.572,0.906,0,-4.719,1,0.0581,0.0549,0.0,0.103,0.803,168.994,audio_features,2DbawjQ8eCPzY5d6DBbslc,spotify:track:2DbawjQ8eCPzY5d6DBbslc,https://api.spotify.com/v1/tracks/2DbawjQ8eCPzY5d6DBbslc,https://api.spotify.com/v1/audio-analysis/2DbawjQ8eCPzY5d6DBbslc,237049,4
USSM10413197,Soldier,Destiny's Child,0.878,0.417,7,-6.799,1,0.361,0.0444,0.0,0.0833,0.904,77.49,audio_features,4FTOpNYcGxnQdGNWSxIcio,spotify:track:4FTOpNYcGxnQdGNWSxIcio,https://api.spotify.com/v1/tracks/4FTOpNYcGxnQdGNWSxIcio,https://api.spotify.com/v1/audio-analysis/4FTOpNYcGxnQdGNWSxIcio,325573,4
USAR18800112,Tradewinds,Kenny G,0.579,0.252,2,-17.142,0,0.0393,0.701,0.727,0.0561,0.54,153.262,audio_features,1rqQeb5aw6I6X3RNV8WQ86,spotify:track:1rqQeb5aw6I6X3RNV8WQ86,https://api.spotify.com/v1/tracks/1rqQeb5aw6I6X3RNV8WQ86,https://api.spotify.com/v1/audio-analysis/1rqQeb5aw6I6X3RNV8WQ86,249800,4
USCA21202405,King Of Birds - Remastered,R.E.M.,0.563,0.756,2,-5.096,1,0.0268,0.0761,0.0,0.131,0.532,94.681,audio_features,3Fo7sQWKHXU6ryIFoTdhD6,spotify:track:3Fo7sQWKHXU6ryIFoTdhD6,https://api.spotify.com/v1/tracks/3Fo7sQWKHXU6ryIFoTdhD6,https://api.spotify.com/v1/audio-analysis/3Fo7sQWKHXU6ryIFoTdhD6,250280,4
USUM71304207,Switch Up,Big Sean,0.664,0.765,5,-6.527,0,0.184,0.0289,0.0,0.411,0.72,143.958,audio_features,37QI1IlyU8UktPxyXv7Pms,spotify:track:37QI1IlyU8UktPxyXv7Pms,https://api.spotify.com/v1/tracks/37QI1IlyU8UktPxyXv7Pms,https://api.spotify.com/v1/audio-analysis/37QI1IlyU8UktPxyXv7Pms,308333,4
