danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,ISRC
0.468,0.439,2,-20.378,1,0.0345,0.783,0.937,0.0968,0.255,132.04,audio_features,6zz8t3AMLTTcfyaDuYHAMc,spotify:track:6zz8t3AMLTTcfyaDuYHAMc,https://api.spotify.com/v1/tracks/6zz8t3AMLTTcfyaDuYHAMc,https://api.spotify.com/v1/audio-analysis/6zz8t3AMLTTcfyaDuYHAMc,646960,4,USEE19693711
0.316,0.294,6,-11.721,1,0.0301,0.589,0.0812,0.112,0.0456,75.063,audio_features,6NXfxYhlj4gjErXGzh7HXs,spotify:track:6NXfxYhlj4gjErXGzh7HXs,https://api.spotify.com/v1/tracks/6NXfxYhlj4gjErXGzh7HXs,https://api.spotify.com/v1/audio-analysis/6NXfxYhlj4gjErXGzh7HXs,158560,4,GBAJH9700258
0.422,0.341,0,-15.811,1,0.0381,0.93,0.922,0.142,0.0777,163.907,audio_features,1dNcrssyegajlvrQrLRURc,spotify:track:1dNcrssyegajlvrQrLRURc,https://api.spotify.com/v1/tracks/1dNcrssyegajlvrQrLRURc,https://api.spotify.com/v1/audio-analysis/1dNcrssyegajlvrQrLRURc,378717,4,GBAJH0402771
0.119,0.172,0,-15.907,1,0.036,0.32,0.000148,0.228,0.0387,82.423,audio_features,0Pz9uepsUEc6aAaocXz4ha,spotify:track:0Pz9uepsUEc6aAaocXz4ha,https://api.spotify.com/v1/tracks/0Pz9uepsUEc6aAaocXz4ha,https://api.spotify.com/v1/audio-analysis/0Pz9uepsUEc6aAaocXz4ha,254000,1,GBAJH0300298
0.571,0.294,7,-11.628,1,0.0303,0.593,0.83,0.309,0.137,78.012,audio_features,65ZcrFePFiU9Ifwuf1IACi,spotify:track:65ZcrFePFiU9Ifwuf1IACi,https://api.spotify.com/v1/tracks/65ZcrFePFiU9Ifwuf1IACi,https://api.spotify.com/v1/audio-analysis/65ZcrFePFiU9Ifwuf1IACi,419533,4,GBAJH9600190
0.13,0.349,0,-20.847,1,0.055,0.842,0.854,0.106,0.0363,69.063,audio_features,6Lj2JbuMrPl8uSRLO5aH09,spotify:track:6Lj2JbuMrPl8uSRLO5aH09,https://api.spotify.com/v1/tracks/6Lj2JbuMrPl8uSRLO5aH09,https://api.spotify.com/v1/audio-analysis/6Lj2JbuMrPl8uSRLO5aH09,324733,4,GBAJH9700269
0.437,0.816,4,-11.473,0,0.0818,0.000574,0.0842,0.178,0.364,153.232,audio_features,4uYks43WSk6Fqvxh8LADJV,spotify:track:4uYks43WSk6Fqvxh8LADJV,https://api.spotify.com/v1/tracks/4uYks43WSk6Fqvxh8LADJV,https://api.spotify.com/v1/audio-analysis/4uYks43WSk6Fqvxh8LADJV,191680,4,GBAYE9200468
0.142,0.869,2,-11.682,1,0.121,0.000635,0.045,0.0394,0.315,166.561,audio_features,1Ol5faZZ1WfzVUZxoMB314,spotify:track:1Ol5faZZ1WfzVUZxoMB314,https://api.spotify.com/v1/tracks/1Ol5faZZ1WfzVUZxoMB314,https://api.spotify.com/v1/audio-analysis/1Ol5faZZ1WfzVUZxoMB314,198200,4,GBAYE9200469
0.305,0.362,11,-13.897,0,0.0333,0.0903,0.836,0.105,0.0379,103.341,audio_features,02qyINAapIsRrlCE4mWgsr,spotify:track:02qyINAapIsRrlCE4mWgsr,https://api.spotify.com/v1/tracks/02qyINAapIsRrlCE4mWgsr,https://api.spotify.com/v1/audio-analysis/02qyINAapIsRrlCE4mWgsr,179867,4,GBAYE9300697
0.32,0.542,4,-14.542,1,0.03,0.000133,0.291,0.366,0.683,106.565,audio_features,2Rty7vHMKFHqQ87dZEIRyM,spotify:track:2Rty7vHMKFHqQ87dZEIRyM,https://api.spotify.com/v1/tracks/2Rty7vHMKFHqQ87dZEIRyM,https://api.spotify.com/v1/audio-analysis/2Rty7vHMKFHqQ87dZEIRyM,265680,4,GBAYE9300698
0.338,0.83,7,-6.79,0,0.0306,0.00913,0.00228,0.072,0.703,145.729,audio_features,0cGhVtElTkkJMcs0CQUPxR,spotify:track:0cGhVtElTkkJMcs0CQUPxR,https://api.spotify.com/v1/tracks/0cGhVtElTkkJMcs0CQUPxR,https://api.spotify.com/v1/audio-analysis/0cGhVtElTkkJMcs0CQUPxR,282293,4,GBAYE9400673
0.286,0.364,0,-12.584,1,0.027,0.294,0.0524,0.0848,0.126,88.173,audio_features,5l8wjltY40pSESSjO0pQ4m,spotify:track:5l8wjltY40pSESSjO0pQ4m,https://api.spotify.com/v1/tracks/5l8wjltY40pSESSjO0pQ4m,https://api.spotify.com/v1/audio-analysis/5l8wjltY40pSESSjO0pQ4m,281227,4,GBAYE9400674
0.281,0.158,7,-20.868,1,0.0359,0.918,0.336,0.123,0.195,66.318,audio_features,6qAdwuEo0iZJqHHnelNaLy,spotify:track:6qAdwuEo0iZJqHHnelNaLy,https://api.spotify.com/v1/tracks/6qAdwuEo0iZJqHHnelNaLy,https://api.spotify.com/v1/audio-analysis/6qAdwuEo0iZJqHHnelNaLy,137227,4,GBAYE9400675
0.378,0.885,9,-9.348,0,0.0551,0.0413,0.629,0.327,0.686,115.73,audio_features,3rngviupOOaASt1SXNgaPH,spotify:track:3rngviupOOaASt1SXNgaPH,https://api.spotify.com/v1/tracks/3rngviupOOaASt1SXNgaPH,https://api.spotify.com/v1/audio-analysis/3rngviupOOaASt1SXNgaPH,200080,4,GBAYE9400670
0.403,0.708,2,-11.248,1,0.0343,0.0843,0.942,0.0821,0.0768,139.452,audio_features,4EKxkcaHHu7uYJu6yWDnes,spotify:track:4EKxkcaHHu7uYJu6yWDnes,https://api.spotify.com/v1/tracks/4EKxkcaHHu7uYJu6yWDnes,https://api.spotify.com/v1/audio-analysis/4EKxkcaHHu7uYJu6yWDnes,169253,4,GBAYE9400671
0.301,0.191,0,-20.209,1,0.0381,0.703,0.151,0.115,0.546,174.886,audio_features,2YdjFX6PdEMDGMqTM1IXPK,spotify:track:2YdjFX6PdEMDGMqTM1IXPK,https://api.spotify.com/v1/tracks/2YdjFX6PdEMDGMqTM1IXPK,https://api.spotify.com/v1/audio-analysis/2YdjFX6PdEMDGMqTM1IXPK,104440,3,GBAYE9400672
0.206,0.919,7,-6.231,1,0.0643,0.000154,0.609,0.313,0.422,175.57,audio_features,01H97h3qF7oFMa1DXR1kGZ,spotify:track:01H97h3qF7oFMa1DXR1kGZ,https://api.spotify.com/v1/tracks/01H97h3qF7oFMa1DXR1kGZ,https://api.spotify.com/v1/audio-analysis/01H97h3qF7oFMa1DXR1kGZ,183893,4,GBAYE9400676
0.414,0.317,0,-15.729,1,0.0269,0.601,0.0744,0.0908,0.205,90.764,audio_features,6cE8seylAXYDpzfDCcMCwi,spotify:track:6cE8seylAXYDpzfDCcMCwi,https://api.spotify.com/v1/tracks/6cE8seylAXYDpzfDCcMCwi,https://api.spotify.com/v1/audio-analysis/6cE8seylAXYDpzfDCcMCwi,205040,4,GBAYE9500492
0.325,0.478,7,-9.373,1,0.0322,0.136,0.00412,0.0858,0.341,81.037,audio_features,0CiGamY7diH7yvzHsPtHtO,spotify:track:0CiGamY7diH7yvzHsPtHtO,https://api.spotify.com/v1/tracks/0CiGamY7diH7yvzHsPtHtO,https://api.spotify.com/v1/audio-analysis/0CiGamY7diH7yvzHsPtHtO,141680,4,GBAYE9500146
0.38,0.281,2,-14.74,0,0.0304,0.64,7.41e-05,0.143,0.437,135.263,audio_features,61uR8t4baCXvt56RPwz8pZ,spotify:track:61uR8t4baCXvt56RPwz8pZ,https://api.spotify.com/v1/tracks/61uR8t4baCXvt56RPwz8pZ,https://api.spotify.com/v1/audio-analysis/61uR8t4baCXvt56RPwz8pZ,147573,3,GBAYE9500668
0.194,0.424,2,-9.018,1,0.0337,0.00042,0.000802,0.33,0.253,149.559,audio_features,4CDeqY78NRvHBHLYW6ufnN,spotify:track:4CDeqY78NRvHBHLYW6ufnN,https://api.spotify.com/v1/tracks/4CDeqY78NRvHBHLYW6ufnN,https://api.spotify.com/v1/audio-analysis/4CDeqY78NRvHBHLYW6ufnN,262667,4,GBAYE9701278
0.22,0.499,2,-8.363,1,0.0355,0.000573,0.00112,0.171,0.209,148.969,audio_features,17npanU0UU9JzglUnCoKdL,spotify:track:17npanU0UU9JzglUnCoKdL,https://api.spotify.com/v1/tracks/17npanU0UU9JzglUnCoKdL,https://api.spotify.com/v1/audio-analysis/17npanU0UU9JzglUnCoKdL,262467,4,GBBKS1700126
0.296,0.39,9,-14.096,1,0.028,0.271,0.349,0.197,0.176,77.053,audio_features,0QbGfvdL2JAmXEwJXbzOfA,spotify:track:0QbGfvdL2JAmXEwJXbzOfA,https://api.spotify.com/v1/tracks/0QbGfvdL2JAmXEwJXbzOfA,https://api.spotify.com/v1/audio-analysis/0QbGfvdL2JAmXEwJXbzOfA,231400,3,GBAYE9701277
0.315,0.5,9,-9.837,1,0.0276,0.5,0.434,0.227,0.141,78.515,audio_features,6PSIzRBv7J3o6Vz8SFDKaT,spotify:track:6PSIzRBv7J3o6Vz8SFDKaT,https://api.spotify.com/v1/tracks/6PSIzRBv7J3o6Vz8SFDKaT,https://api.spotify.com/v1/audio-analysis/6PSIzRBv7J3o6Vz8SFDKaT,232387,3,GBBKS1700125
0.24,0.359,2,-13.482,1,0.0455,0.329,0.0706,0.097,0.0498,125.534,audio_features,02fKY7GT9rlbz1bY54VQII,spotify:track:02fKY7GT9rlbz1bY54VQII,https://api.spotify.com/v1/tracks/02fKY7GT9rlbz1bY54VQII,https://api.spotify.com/v1/audio-analysis/02fKY7GT9rlbz1bY54VQII,129400,4,GBAYE9701279
0.247,0.484,2,-7.813,1,0.0409,0.554,0.0743,0.105,0.0536,125.842,audio_features,70lnEv38W5ilDiDdGjgcLP,spotify:track:70lnEv38W5ilDiDdGjgcLP,https://api.spotify.com/v1/tracks/70lnEv38W5ilDiDdGjgcLP,https://api.spotify.com/v1/audio-analysis/70lnEv38W5ilDiDdGjgcLP,128733,4,GBBKS1700124
0.414,0.622,2,-11.205,1,0.0562,0.00826,0.00184,0.248,0.371,116.97,audio_features,7obvmD1HzGaYGIURbzhvaE,spotify:track:7obvmD1HzGaYGIURbzhvaE,https://api.spotify.com/v1/tracks/7obvmD1HzGaYGIURbzhvaE,https://api.spotify.com/v1/audio-analysis/7obvmD1HzGaYGIURbzhvaE,223933,4,GBAYE9800042
0.408,0.818,7,-7.825,1,0.0719,0.00762,0.00245,0.11,0.327,116.919,audio_features,36smNNHs9GP5I5BGqoDVVX,spotify:track:36smNNHs9GP5I5BGqoDVVX,https://api.spotify.com/v1/tracks/36smNNHs9GP5I5BGqoDVVX,https://api.spotify.com/v1/audio-analysis/36smNNHs9GP5I5BGqoDVVX,231816,4,GBBKS1700128
0.409,0.0898,9,-19.738,1,0.0283,0.985,0.669,0.134,0.273,87.625,audio_features,4OuUXis3HgBtLoSaYz3Brp,spotify:track:4OuUXis3HgBtLoSaYz3Brp,https://api.spotify.com/v1/tracks/4OuUXis3HgBtLoSaYz3Brp,https://api.spotify.com/v1/audio-analysis/4OuUXis3HgBtLoSaYz3Brp,189147,4,GBAYE9800043
0.251,0.243,2,-10.896,1,0.0307,0.989,0.845,0.126,0.246,177.431,audio_features,5uqLwDzYZ1rH5pnFkWMiM9,spotify:track:5uqLwDzYZ1rH5pnFkWMiM9,https://api.spotify.com/v1/tracks/5uqLwDzYZ1rH5pnFkWMiM9,https://api.spotify.com/v1/audio-analysis/5uqLwDzYZ1rH5pnFkWMiM9,187117,4,GBBKS1700129
0.0858,0.606,6,-5.244,0,0.0592,0.222,0.939,0.373,0.0326,70.789,audio_features,4kIQt9cFHPBnZlWKewK3nA,spotify:track:4kIQt9cFHPBnZlWKewK3nA,https://api.spotify.com/v1/tracks/4kIQt9cFHPBnZlWKewK3nA,https://api.spotify.com/v1/audio-analysis/4kIQt9cFHPBnZlWKewK3nA,181867,4,GBAYE0100502
0.323,0.628,1,-11.727,0,0.0998,0.245,0.4,0.165,0.206,124.589,audio_features,3AfvMkOfGlqyVfbheF5urG,spotify:track:3AfvMkOfGlqyVfbheF5urG,https://api.spotify.com/v1/tracks/3AfvMkOfGlqyVfbheF5urG,https://api.spotify.com/v1/audio-analysis/3AfvMkOfGlqyVfbheF5urG,218493,4,GBAYE0100501
0.583,0.312,6,-12.573,1,0.0359,0.796,0.293,0.105,0.165,116.78,audio_features,0dXk1hUqHFoQlCN4GgC7jN,spotify:track:0dXk1hUqHFoQlCN4GgC7jN,https://api.spotify.com/v1/tracks/0dXk1hUqHFoQlCN4GgC7jN,https://api.spotify.com/v1/audio-analysis/0dXk1hUqHFoQlCN4GgC7jN,246107,4,GBAYE0100503
0.343,0.866,9,-8.068,1,0.0496,0.0258,0.466,0.0864,0.416,141.545,audio_features,13pvBh8JcOH8crCU5KTPp5,spotify:track:13pvBh8JcOH8crCU5KTPp5,https://api.spotify.com/v1/tracks/13pvBh8JcOH8crCU5KTPp5,https://api.spotify.com/v1/audio-analysis/13pvBh8JcOH8crCU5KTPp5,323560,4,GBAYE0100907
0.321,0.324,5,-8.94,1,0.0277,0.869,0.0374,0.108,0.0833,60.881,audio_features,3oOHf32BT7dkzI4tAfNZun,spotify:track:3oOHf32BT7dkzI4tAfNZun,https://api.spotify.com/v1/tracks/3oOHf32BT7dkzI4tAfNZun,https://api.spotify.com/v1/audio-analysis/3oOHf32BT7dkzI4tAfNZun,308040,4,GBAYE0100908
0.67,0.527,0,-11.041,1,0.0307,0.879,0.796,0.0969,0.774,125.414,audio_features,6ID8L5Vk70kvi3Swf8pXAX,spotify:track:6ID8L5Vk70kvi3Swf8pXAX,https://api.spotify.com/v1/tracks/6ID8L5Vk70kvi3Swf8pXAX,https://api.spotify.com/v1/audio-analysis/6ID8L5Vk70kvi3Swf8pXAX,277667,4,GBAYE0100910
0.537,0.607,9,-10.106,1,0.037,0.0124,0.892,0.112,0.0985,139.902,audio_features,5J9LB6XXJVF4kob0hWR8qZ,spotify:track:5J9LB6XXJVF4kob0hWR8qZ,https://api.spotify.com/v1/tracks/5J9LB6XXJVF4kob0hWR8qZ,https://api.spotify.com/v1/audio-analysis/5J9LB6XXJVF4kob0hWR8qZ,244133,4,GBAYE0100909
0.399,0.239,7,-17.123,1,0.0407,0.557,0.000203,0.121,0.147,166.419,audio_features,6JpjIy1M7oxvPJ3uVdUKTe,spotify:track:6JpjIy1M7oxvPJ3uVdUKTe,https://api.spotify.com/v1/tracks/6JpjIy1M7oxvPJ3uVdUKTe,https://api.spotify.com/v1/audio-analysis/6JpjIy1M7oxvPJ3uVdUKTe,258640,4,GBAYE9300465
0.466,0.177,2,-12.224,1,0.0302,0.593,3.92e-05,0.689,0.153,74.877,audio_features,29uCXUBVQfMDb8ekQHJns9,spotify:track:29uCXUBVQfMDb8ekQHJns9,https://api.spotify.com/v1/tracks/29uCXUBVQfMDb8ekQHJns9,https://api.spotify.com/v1/audio-analysis/29uCXUBVQfMDb8ekQHJns9,285773,4,GBAYE9500662
0.787,0.132,2,-16.174,1,0.0343,0.363,0.794,0.223,0.0933,104.928,audio_features,239IJFSqoUEL2k8tWzblWm,spotify:track:239IJFSqoUEL2k8tWzblWm,https://api.spotify.com/v1/tracks/239IJFSqoUEL2k8tWzblWm,https://api.spotify.com/v1/audio-analysis/239IJFSqoUEL2k8tWzblWm,418160,4,USCA29800791
0.309,0.722,4,-8.044,0,0.0399,0.183,0.023,0.99,0.303,79.892,audio_features,5rd3fy6BxNcrwQYqB04WEW,spotify:track:5rd3fy6BxNcrwQYqB04WEW,https://api.spotify.com/v1/tracks/5rd3fy6BxNcrwQYqB04WEW,https://api.spotify.com/v1/audio-analysis/5rd3fy6BxNcrwQYqB04WEW,309573,4,GBCAD1801030
0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,audio_features,46QazXxQS0B31CnbRCy8CV,spotify:track:46QazXxQS0B31CnbRCy8CV,https://api.spotify.com/v1/tracks/46QazXxQS0B31CnbRCy8CV,https://api.spotify.com/v1/audio-analysis/46QazXxQS0B31CnbRCy8CV,255573,4,DEE861101522
0.402,0.873,4,-3.209,0,0.0586,0.00484,7.3e-05,0.157,0.684,125.443,audio_features,2fICdpdRotwfmGYzvs8Ngf,spotify:track:2fICdpdRotwfmGYzvs8Ngf,https://api.spotify.com/v1/tracks/2fICdpdRotwfmGYzvs8Ngf,https://api.spotify.com/v1/audio-analysis/2fICdpdRotwfmGYzvs8Ngf,253667,4,DELV41501024
0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,audio_features,58XWGx7KNNkKneHdprcprX,spotify:track:58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/tracks/58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/audio-analysis/58XWGx7KNNkKneHdprcprX,252493,4,USPR38430331
0.414,0.878,11,-6.157,1,0.0378,0.272,0.000332,0.456,0.438,99.804,audio_features,2CJ9wTckMqRjjVVSLTs8QZ,spotify:track:2CJ9wTckMqRjjVVSLTs8QZ,https://api.spotify.com/v1/tracks/2CJ9wTckMqRjjVVSLTs8QZ,https://api.spotify.com/v1/audio-analysis/2CJ9wTckMqRjjVVSLTs8QZ,253840,4,USPR37609136
0.544,0.739,9,-7.383,1,0.0517,0.00392,0.000143,0.168,0.328,118.287,audio_features,2dbOYFfS7r7NAzquRvji9A,spotify:track:2dbOYFfS7r7NAzquRvji9A,https://api.spotify.com/v1/tracks/2dbOYFfS7r7NAzquRvji9A,https://api.spotify.com/v1/audio-analysis/2dbOYFfS7r7NAzquRvji9A,342600,4,USSM18400165
0.521,0.721,2,-7.699,1,0.0254,0.00348,0.0113,0.391,0.611,97.578,audio_features,2JhJOPGvtqMpj5RQC8cIYf,spotify:track:2JhJOPGvtqMpj5RQC8cIYf,https://api.spotify.com/v1/tracks/2JhJOPGvtqMpj5RQC8cIYf,https://api.spotify.com/v1/audio-analysis/2JhJOPGvtqMpj5RQC8cIYf,328427,4,USPR39401582
0.526,0.9,4,-4.76,0,0.0531,0.00914,0.0,0.277,0.458,125.349,audio_features,2W7CvGjipq3EmHqNGN7lN9,spotify:track:2W7CvGjipq3EmHqNGN7lN9,https://api.spotify.com/v1/tracks/2W7CvGjipq3EmHqNGN7lN9,https://api.spotify.com/v1/audio-analysis/2W7CvGjipq3EmHqNGN7lN9,231693,4,USEE10100795
0.517,0.888,4,-4.437,0,0.0581,0.00855,0.0,0.122,0.54,125.28,audio_features,6sqKzu0A8wf2aCHY0c1fHj,spotify:track:6sqKzu0A8wf2aCHY0c1fHj,https://api.spotify.com/v1/tracks/6sqKzu0A8wf2aCHY0c1fHj,https://api.spotify.com/v1/audio-analysis/6sqKzu0A8wf2aCHY0c1fHj,231640,4,USEE10607840
0.533,0.799,4,-9.218,0,0.0508,0.0602,0.0,0.435,0.675,125.212,audio_features,66k5iIIEES8LTsMGiHb2Vm,spotify:track:66k5iIIEES8LTsMGiHb2Vm,https://api.spotify.com/v1/tracks/66k5iIIEES8LTsMGiHb2Vm,https://api.spotify.com/v1/audio-analysis/66k5iIIEES8LTsMGiHb2Vm,231640,4,USEE11500280
0.637,0.583,7,-13.013,1,0.0296,0.162,0.178,0.133,0.62,105.877,audio_features,7pmQ1repUoMbViMlPrZyuD,spotify:track:7pmQ1repUoMbViMlPrZyuD,https://api.spotify.com/v1/tracks/7pmQ1repUoMbViMlPrZyuD,https://api.spotify.com/v1/audio-analysis/7pmQ1repUoMbViMlPrZyuD,426000,4,USSM17800904
0.484,0.778,2,-5.986,1,0.0342,0.0172,0.166,0.15,0.525,147.981,audio_features,5P1QK8YqcHUTMm1xcsLAlu,spotify:track:5P1QK8YqcHUTMm1xcsLAlu,https://api.spotify.com/v1/tracks/5P1QK8YqcHUTMm1xcsLAlu,https://api.spotify.com/v1/audio-analysis/5P1QK8YqcHUTMm1xcsLAlu,504200,4,USRY20517113
0.473,0.619,2,-9.994,1,0.0371,0.0122,0.214,0.189,0.339,147.753,audio_features,1KGyhSB4tFvmqximPcsfsc,spotify:track:1KGyhSB4tFvmqximPcsfsc,https://api.spotify.com/v1/tracks/1KGyhSB4tFvmqximPcsfsc,https://api.spotify.com/v1/audio-analysis/1KGyhSB4tFvmqximPcsfsc,502427,4,USSM17500210
0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,audio_features,2f0P7iELCvAlV8j6Z3rGDE,spotify:track:2f0P7iELCvAlV8j6Z3rGDE,https://api.spotify.com/v1/tracks/2f0P7iELCvAlV8j6Z3rGDE,https://api.spotify.com/v1/audio-analysis/2f0P7iELCvAlV8j6Z3rGDE,503067,4,USSM19804011
0.466,0.922,0,-7.847,0,0.157,0.0871,0.000838,0.69,0.201,91.122,audio_features,4DmBwHmp0FVO6NJ9QfH2w2,spotify:track:4DmBwHmp0FVO6NJ9QfH2w2,https://api.spotify.com/v1/tracks/4DmBwHmp0FVO6NJ9QfH2w2,https://api.spotify.com/v1/audio-analysis/4DmBwHmp0FVO6NJ9QfH2w2,318200,4,USPR37609134
0.546,0.9,5,-6.728,1,0.0691,0.0421,4.57e-05,0.292,0.447,90.591,audio_features,4Q9WS9ARvL7rkokSbnhM96,spotify:track:4Q9WS9ARvL7rkokSbnhM96,https://api.spotify.com/v1/tracks/4Q9WS9ARvL7rkokSbnhM96,https://api.spotify.com/v1/audio-analysis/4Q9WS9ARvL7rkokSbnhM96,215933,4,USPR37707201
0.512,0.947,9,-5.659,0,0.0401,0.000692,0.114,0.0283,0.612,117.461,audio_features,2PpNgmrS9mAyrkRAwn6YPq,spotify:track:2PpNgmrS9mAyrkRAwn6YPq,https://api.spotify.com/v1/tracks/2PpNgmrS9mAyrkRAwn6YPq,https://api.spotify.com/v1/audio-analysis/2PpNgmrS9mAyrkRAwn6YPq,256933,4,USWB19903259
0.441,0.796,9,-2.851,0,0.0431,0.0167,2.52e-06,0.166,0.696,118.146,audio_features,0hLQWHwB6GZlkASpS7DkdW,spotify:track:0hLQWHwB6GZlkASpS7DkdW,https://api.spotify.com/v1/tracks/0hLQWHwB6GZlkASpS7DkdW,https://api.spotify.com/v1/audio-analysis/0hLQWHwB6GZlkASpS7DkdW,238867,4,DELV41501039
0.505,0.631,9,-10.433,0,0.038,0.0203,2.21e-05,0.141,0.835,118.178,audio_features,26fZwf1ImE4aUJ4XaqOkUg,spotify:track:26fZwf1ImE4aUJ4XaqOkUg,https://api.spotify.com/v1/tracks/26fZwf1ImE4aUJ4XaqOkUg,https://api.spotify.com/v1/audio-analysis/26fZwf1ImE4aUJ4XaqOkUg,237467,4,USMR18210006
0.501,0.757,9,-7.032,1,0.0381,0.00724,0.00301,0.0531,0.663,112.955,audio_features,77x04OspiWvJwSXVon8xMD,spotify:track:77x04OspiWvJwSXVon8xMD,https://api.spotify.com/v1/tracks/77x04OspiWvJwSXVon8xMD,https://api.spotify.com/v1/audio-analysis/77x04OspiWvJwSXVon8xMD,238293,4,USEE10301604
0.495,0.695,2,-11.581,1,0.0351,0.0159,0.00176,0.0679,0.716,113.139,audio_features,652slWGolpsuaHh4Ve0yvj,spotify:track:652slWGolpsuaHh4Ve0yvj,https://api.spotify.com/v1/tracks/652slWGolpsuaHh4Ve0yvj,https://api.spotify.com/v1/audio-analysis/652slWGolpsuaHh4Ve0yvj,236600,4,USRH10553441
0.493,0.586,2,-13.916,1,0.046,0.0202,0.00106,0.102,0.656,113.618,audio_features,4MYb7NWLwXNDB7bYs3HeX8,spotify:track:4MYb7NWLwXNDB7bYs3HeX8,https://api.spotify.com/v1/tracks/4MYb7NWLwXNDB7bYs3HeX8,https://api.spotify.com/v1/audio-analysis/4MYb7NWLwXNDB7bYs3HeX8,232533,4,USRH10802802
0.375,0.948,7,-6.893,1,0.0881,0.00318,0.302,0.216,0.218,143.009,audio_features,6vFr2jusUHD0fd2Lk1NiMM,spotify:track:6vFr2jusUHD0fd2Lk1NiMM,https://api.spotify.com/v1/tracks/6vFr2jusUHD0fd2Lk1NiMM,https://api.spotify.com/v1/audio-analysis/6vFr2jusUHD0fd2Lk1NiMM,306415,4,GBF088100909
0.375,0.948,7,-6.893,1,0.0882,0.00318,0.302,0.216,0.218,143.008,audio_features,4OFf59RTD7o78wUKMkrXVi,spotify:track:4OFf59RTD7o78wUKMkrXVi,https://api.spotify.com/v1/tracks/4OFf59RTD7o78wUKMkrXVi,https://api.spotify.com/v1/audio-analysis/4OFf59RTD7o78wUKMkrXVi,306415,4,GBUM71802083
0.561,0.644,0,-10.984,1,0.0347,0.00236,0.846,0.1,0.582,122.411,audio_features,3Znu8Y90Mv9tS8krne8okJ,spotify:track:3Znu8Y90Mv9tS8krne8okJ,https://api.spotify.com/v1/tracks/3Znu8Y90Mv9tS8krne8okJ,https://api.spotify.com/v1/audio-analysis/3Znu8Y90Mv9tS8krne8okJ,239600,4,GBAZP8500062
0.419,0.613,7,-8.995,1,0.0316,0.0523,6.35e-05,0.361,0.733,112.638,audio_features,7HXYoe65kmrPrJR1r0DGtW,spotify:track:7HXYoe65kmrPrJR1r0DGtW,https://api.spotify.com/v1/tracks/7HXYoe65kmrPrJR1r0DGtW,https://api.spotify.com/v1/audio-analysis/7HXYoe65kmrPrJR1r0DGtW,317307,4,USPR38280085
0.797,0.297,9,-11.122,0,0.0532,0.652,0.903,0.106,0.231,92.0,audio_features,3m9DSf7nqmG7jxp8igdjxW,spotify:track:3m9DSf7nqmG7jxp8igdjxW,https://api.spotify.com/v1/tracks/3m9DSf7nqmG7jxp8igdjxW,https://api.spotify.com/v1/audio-analysis/3m9DSf7nqmG7jxp8igdjxW,362667,4,GBAJH0000380
0.819,0.902,9,-7.702,0,0.0382,0.112,0.869,0.0597,0.966,144.524,audio_features,77A5LQRcd6UvRKfhNe7I8t,spotify:track:77A5LQRcd6UvRKfhNe7I8t,https://api.spotify.com/v1/tracks/77A5LQRcd6UvRKfhNe7I8t,https://api.spotify.com/v1/audio-analysis/77A5LQRcd6UvRKfhNe7I8t,266560,4,USPR37900041
0.665,0.907,4,-6.143,0,0.047,0.00584,0.0017,0.304,0.908,122.894,audio_features,0WiaWKgYOtNedDre3DHCW5,spotify:track:0WiaWKgYOtNedDre3DHCW5,https://api.spotify.com/v1/tracks/0WiaWKgYOtNedDre3DHCW5,https://api.spotify.com/v1/audio-analysis/0WiaWKgYOtNedDre3DHCW5,236587,4,USMR18289004
0.681,0.758,2,-8.316,1,0.0347,0.0485,8.91e-06,0.171,0.734,126.169,audio_features,2f3OruyAXTox9L7BEZPjHY,spotify:track:2f3OruyAXTox9L7BEZPjHY,https://api.spotify.com/v1/tracks/2f3OruyAXTox9L7BEZPjHY,https://api.spotify.com/v1/audio-analysis/2f3OruyAXTox9L7BEZPjHY,243733,4,USPR38205286
0.738,0.498,6,-12.091,1,0.0286,0.223,1.57e-05,0.155,0.774,99.084,audio_features,2yd0XI7g0BhAgY9GkpPClU,spotify:track:2yd0XI7g0BhAgY9GkpPClU,https://api.spotify.com/v1/tracks/2yd0XI7g0BhAgY9GkpPClU,https://api.spotify.com/v1/audio-analysis/2yd0XI7g0BhAgY9GkpPClU,198800,4,USPR38205279
0.373,0.213,0,-16.694,1,0.0315,0.91,0.887,0.111,0.0388,101.115,audio_features,4yYuLtrhx5UN5Rhmh8VQNS,spotify:track:4yYuLtrhx5UN5Rhmh8VQNS,https://api.spotify.com/v1/tracks/4yYuLtrhx5UN5Rhmh8VQNS,https://api.spotify.com/v1/audio-analysis/4yYuLtrhx5UN5Rhmh8VQNS,383853,1,USWB10103529
