"Artist","Track","count","Track_no_brackets","artist_first_word","artist_last_word","track_lower.x","artist_lower.x","track_lower_no_schar.x","track_lower_no_brackets.x","track_lower_no_schar_ws.x","track_lower_no_brackets_ws.x","track_lower_no_brackets_schar","track_lower_no_brackets_schar_ws","track_artists","tracks_artists.x","recording.title","recording.artist.credit.phrase","track_lower.y","artist_lower.y","track_lower_no_schar.y","track_lower_no_brackets.y","track_lower_no_schar_ws.y","track_lower_no_brackets_ws.y","artist_lower_no_bracket","artist_lower_no_bracket_schar","artist_lower_no_bracket_schar_ws","tracks_artists.y","distance"
"American Hi-Fi","Flavor Of The Weak",20,"Flavor Of The Weak","American","Fi","flavor of the weak","american hi-fi","flavor of the weak","american hi-fi","flavoroftheweak","flavoroftheweak","americanhifi","americanhifi","flavoroftheweak americanhifi","flavoroftheweak americanhifi","Flavor of the Weak (pop mix)","American Hi‐Fi","flavor of the weak (pop mix)","american hi‐fi","flavor of the weak  pop mix ","flavor of the weak ","flavoroftheweakpopmix","flavoroftheweak","american hi‐fi","americanhifi","americanhifi","flavoroftheweak americanhifi",0
"American Hi-Fi","Flavor Of The Weak",20,"Flavor Of The Weak","American","Fi","flavor of the weak","american hi-fi","flavor of the weak","american hi-fi","flavoroftheweak","flavoroftheweak","americanhifi","americanhifi","flavoroftheweak americanhifi","flavoroftheweak americanhifi","Flavor of the Weak (acoustic version)","American Hi‐Fi","flavor of the weak (acoustic version)","american hi‐fi","flavor of the weak  acoustic version ","flavor of the weak ","flavoroftheweakacousticversion","flavoroftheweak","american hi‐fi","americanhifi","americanhifi","flavoroftheweak americanhifi",0
"American Hi-Fi","Flavor Of The Weak",20,"Flavor Of The Weak","American","Fi","flavor of the weak","american hi-fi","flavor of the weak","american hi-fi","flavoroftheweak","flavoroftheweak","americanhifi","americanhifi","flavoroftheweak americanhifi","flavoroftheweak americanhifi","Flavor of the Weak (live from Tokyo)","American Hi‐Fi","flavor of the weak (live from tokyo)","american hi‐fi","flavor of the weak  live from tokyo ","flavor of the weak ","flavoroftheweaklivefromtokyo","flavoroftheweak","american hi‐fi","americanhifi","americanhifi","flavoroftheweak americanhifi",0
"American Hi-Fi","Flavor Of The Weak",20,"Flavor Of The Weak","American","Fi","flavor of the weak","american hi-fi","flavor of the weak","american hi-fi","flavoroftheweak","flavoroftheweak","americanhifi","americanhifi","flavoroftheweak americanhifi","flavoroftheweak americanhifi","Flavor of the Weak (main stream radio)","American Hi‐Fi","flavor of the weak (main stream radio)","american hi‐fi","flavor of the weak  main stream radio ","flavor of the weak ","flavoroftheweakmainstreamradio","flavoroftheweak","american hi‐fi","americanhifi","americanhifi","flavoroftheweak americanhifi",0
"American Idol Finalists","God Bless The U.S.A.",8,"God Bless The U.S.A.","American","Finalists","god bless the u.s.a.","american idol finalists","god bless the u s a ","american idol finalists","godblesstheusa","godblesstheu.s.a.","americanidolfinalists","americanidolfinalists","godblesstheu.s.a. americanidolfinalists","godblesstheu.s.a. americanidolfinalists",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amerie","Talkin' To Me",15,"Talkin' To Me","Amerie","Amerie","talkin' to me","amerie","talkin  to me","amerie","talkintome","talkin'tome","amerie","amerie","talkin'tome amerie","talkin'tome amerie","Talkin' to Me","Amerie","talkin' to me","amerie","talkin  to me","talkin' to me","talkintome","talkin'tome","amerie","amerie","amerie","talkin'tome amerie",0
"Amerie","Talkin' To Me",15,"Talkin' To Me","Amerie","Amerie","talkin' to me","amerie","talkin  to me","amerie","talkintome","talkin'tome","amerie","amerie","talkin'tome amerie","talkin'tome amerie","Talkin’ to Me","Amerie","talkin’ to me","amerie","talkin  to me","talkin’ to me","talkintome","talkin’tome","amerie","amerie","amerie","talkin’tome amerie",1
"Amerie","Talkin' To Me",15,"Talkin' To Me","Amerie","Amerie","talkin' to me","amerie","talkin  to me","amerie","talkintome","talkin'tome","amerie","amerie","talkin'tome amerie","talkin'tome amerie","Talkin to Me","Amerie","talkin to me","amerie","talkin to me","talkin to me","talkintome","talkintome","amerie","amerie","amerie","talkintome amerie",1
"Amerie","Talkin' To Me",15,"Talkin' To Me","Amerie","Amerie","talkin' to me","amerie","talkin  to me","amerie","talkintome","talkin'tome","amerie","amerie","talkin'tome amerie","talkin'tome amerie","Talkin' to Me (edit)","Amerie","talkin' to me (edit)","amerie","talkin  to me  edit ","talkin' to me ","talkintomeedit","talkin'tome","amerie","amerie","amerie","talkin'tome amerie",0
"Amerie","Talkin' To Me",15,"Talkin' To Me","Amerie","Amerie","talkin' to me","amerie","talkin  to me","amerie","talkintome","talkin'tome","amerie","amerie","talkin'tome amerie","talkin'tome amerie","Talkin' to Me (remix)","Amerie","talkin' to me (remix)","amerie","talkin  to me  remix ","talkin' to me ","talkintomeremix","talkin'tome","amerie","amerie","amerie","talkin'tome amerie",0
"Amerie","Talkin' To Me",15,"Talkin' To Me","Amerie","Amerie","talkin' to me","amerie","talkin  to me","amerie","talkintome","talkin'tome","amerie","amerie","talkin'tome amerie","talkin'tome amerie","Talkin' to Me (Track Masters remix)","Amerie","talkin' to me (track masters remix)","amerie","talkin  to me  track masters remix ","talkin' to me ","talkintometrackmastersremix","talkin'tome","amerie","amerie","amerie","talkin'tome amerie",0
"Amerie","Talkin' To Me",15,"Talkin' To Me","Amerie","Amerie","talkin' to me","amerie","talkin  to me","amerie","talkintome","talkin'tome","amerie","amerie","talkin'tome amerie","talkin'tome amerie","Talkin' to Me (Track Masters Instrumental)","Amerie","talkin' to me (track masters instrumental)","amerie","talkin  to me  track masters instrumental ","talkin' to me ","talkintometrackmastersinstrumental","talkin'tome","amerie","amerie","amerie","talkin'tome amerie",0
"Amerie","Talkin' To Me",15,"Talkin' To Me","Amerie","Amerie","talkin' to me","amerie","talkin  to me","amerie","talkintome","talkin'tome","amerie","amerie","talkin'tome amerie","talkin'tome amerie","Talkin' to Me (Track Masters Remix)","Amerie","talkin' to me (track masters remix)","amerie","talkin  to me  track masters remix ","talkin' to me ","talkintometrackmastersremix","talkin'tome","amerie","amerie","amerie","talkin'tome amerie",0
"Amerie","Talkin' To Me",15,"Talkin' To Me","Amerie","Amerie","talkin' to me","amerie","talkin  to me","amerie","talkintome","talkin'tome","amerie","amerie","talkin'tome amerie","talkin'tome amerie","Talkin' to Me (Mark Ronson Sunshine remix)","Amerie","talkin' to me (mark ronson sunshine remix)","amerie","talkin  to me  mark ronson sunshine remix ","talkin' to me ","talkintomemarkronsonsunshineremix","talkin'tome","amerie","amerie","amerie","talkin'tome amerie",0
"Amerie","Talkin' To Me",15,"Talkin' To Me","Amerie","Amerie","talkin' to me","amerie","talkin  to me","amerie","talkintome","talkin'tome","amerie","amerie","talkin'tome amerie","talkin'tome amerie","Talkin' to Me (Mark Ronson Sunshine Remix)","Amerie","talkin' to me (mark ronson sunshine remix)","amerie","talkin  to me  mark ronson sunshine remix ","talkin' to me ","talkintomemarkronsonsunshineremix","talkin'tome","amerie","amerie","amerie","talkin'tome amerie",0
"Amerie","Talkin' To Me",15,"Talkin' To Me","Amerie","Amerie","talkin' to me","amerie","talkin  to me","amerie","talkintome","talkin'tome","amerie","amerie","talkin'tome amerie","talkin'tome amerie","Talkin' to Me (Mark Ronson Sunshine Remix Instrumental)","Amerie","talkin' to me (mark ronson sunshine remix instrumental)","amerie","talkin  to me  mark ronson sunshine remix instrumental ","talkin' to me ","talkintomemarkronsonsunshineremixinstrumental","talkin'tome","amerie","amerie","amerie","talkin'tome amerie",0
"Amerie","Talkin' To Me",15,"Talkin' To Me","Amerie","Amerie","talkin' to me","amerie","talkin  to me","amerie","talkintome","talkin'tome","amerie","amerie","talkin'tome amerie","talkin'tome amerie","Talkin' to Me (Mark Ronson Sunshine remix) (no loop)","Amerie","talkin' to me (mark ronson sunshine remix) (no loop)","amerie","talkin  to me  mark ronson sunshine remix   no loop ","talkin' to me ","talkintomemarkronsonsunshineremixnoloop","talkin'tome","amerie","amerie","amerie","talkin'tome amerie",0
"Amerie","Why Don't We Fall In Love",19,"Why Don't We Fall In Love","Amerie","Amerie","why don't we fall in love","amerie","why don t we fall in love","amerie","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","whydon'twefallinlove amerie","whydon'twefallinlove amerie","Why Don’t We Fall in Love","Amerie","why don’t we fall in love","amerie","why don t we fall in love","why don’t we fall in love","whydontwefallinlove","whydon’twefallinlove","amerie","amerie","amerie","whydon’twefallinlove amerie",1
"Amerie","Why Don't We Fall In Love",19,"Why Don't We Fall In Love","Amerie","Amerie","why don't we fall in love","amerie","why don t we fall in love","amerie","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","whydon'twefallinlove amerie","whydon'twefallinlove amerie","Why Don't We Fall in Love","Amerie","why don't we fall in love","amerie","why don t we fall in love","why don't we fall in love","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","amerie","whydon'twefallinlove amerie",0
"Amerie","Why Don't We Fall In Love",19,"Why Don't We Fall In Love","Amerie","Amerie","why don't we fall in love","amerie","why don t we fall in love","amerie","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","whydon'twefallinlove amerie","whydon'twefallinlove amerie","Why Don't We Fall In Love","Amerie","why don't we fall in love","amerie","why don t we fall in love","why don't we fall in love","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","amerie","whydon'twefallinlove amerie",0
"Amerie","Why Don't We Fall In Love",19,"Why Don't We Fall In Love","Amerie","Amerie","why don't we fall in love","amerie","why don t we fall in love","amerie","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","whydon'twefallinlove amerie","whydon'twefallinlove amerie","Why Don't We Fall in Love (Richcraft remix)","Amerie","why don't we fall in love (richcraft remix)","amerie","why don t we fall in love  richcraft remix ","why don't we fall in love ","whydontwefallinloverichcraftremix","whydon'twefallinlove","amerie","amerie","amerie","whydon'twefallinlove amerie",0
"Amerie","Why Don't We Fall In Love",19,"Why Don't We Fall In Love","Amerie","Amerie","why don't we fall in love","amerie","why don t we fall in love","amerie","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","whydon'twefallinlove amerie","whydon'twefallinlove amerie","Why Don't We Fall in Love (Ritchcraft remix)","Amerie","why don't we fall in love (ritchcraft remix)","amerie","why don t we fall in love  ritchcraft remix ","why don't we fall in love ","whydontwefallinloveritchcraftremix","whydon'twefallinlove","amerie","amerie","amerie","whydon'twefallinlove amerie",0
"Amerie","Why Don't We Fall In Love",19,"Why Don't We Fall In Love","Amerie","Amerie","why don't we fall in love","amerie","why don t we fall in love","amerie","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","whydon'twefallinlove amerie","whydon'twefallinlove amerie","Why Don’t We Fall in Love (Richcraft remix)","Amerie","why don’t we fall in love (richcraft remix)","amerie","why don t we fall in love  richcraft remix ","why don’t we fall in love ","whydontwefallinloverichcraftremix","whydon’twefallinlove","amerie","amerie","amerie","whydon’twefallinlove amerie",1
"Amerie","Why Don't We Fall In Love",19,"Why Don't We Fall In Love","Amerie","Amerie","why don't we fall in love","amerie","why don t we fall in love","amerie","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","whydon'twefallinlove amerie","whydon'twefallinlove amerie","Why Don't We Fall in Love (video version)","Amerie","why don't we fall in love (video version)","amerie","why don t we fall in love  video version ","why don't we fall in love ","whydontwefallinlovevideoversion","whydon'twefallinlove","amerie","amerie","amerie","whydon'twefallinlove amerie",0
"Amerie","Why Don't We Fall In Love",19,"Why Don't We Fall In Love","Amerie","Amerie","why don't we fall in love","amerie","why don t we fall in love","amerie","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","whydon'twefallinlove amerie","whydon'twefallinlove amerie","Why Don't We Fall In Love (Album Version)","Amerie","why don't we fall in love (album version)","amerie","why don t we fall in love  album version ","why don't we fall in love ","whydontwefallinlovealbumversion","whydon'twefallinlove","amerie","amerie","amerie","whydon'twefallinlove amerie",0
"Amerie","Why Don't We Fall In Love",19,"Why Don't We Fall In Love","Amerie","Amerie","why don't we fall in love","amerie","why don t we fall in love","amerie","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","whydon'twefallinlove amerie","whydon'twefallinlove amerie","Why Don't We Fall In Love (Main Mix)","Amerie","why don't we fall in love (main mix)","amerie","why don t we fall in love  main mix ","why don't we fall in love ","whydontwefallinlovemainmix","whydon'twefallinlove","amerie","amerie","amerie","whydon'twefallinlove amerie",0
"Amerie","Why Don't We Fall In Love",19,"Why Don't We Fall In Love","Amerie","Amerie","why don't we fall in love","amerie","why don t we fall in love","amerie","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","whydon'twefallinlove amerie","whydon'twefallinlove amerie","Why Don't We Fall In Love (Richcraft Remix)","Amerie","why don't we fall in love (richcraft remix)","amerie","why don t we fall in love  richcraft remix ","why don't we fall in love ","whydontwefallinloverichcraftremix","whydon'twefallinlove","amerie","amerie","amerie","whydon'twefallinlove amerie",0
"Amerie","Why Don't We Fall In Love",19,"Why Don't We Fall In Love","Amerie","Amerie","why don't we fall in love","amerie","why don t we fall in love","amerie","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","whydon'twefallinlove amerie","whydon'twefallinlove amerie","Why Don't We Fall in Love (9th Wonder remix)","Amerie","why don't we fall in love (9th wonder remix)","amerie","why don t we fall in love  9th wonder remix ","why don't we fall in love ","whydontwefallinlove9thwonderremix","whydon'twefallinlove","amerie","amerie","amerie","whydon'twefallinlove amerie",0
"Amerie","Why Don't We Fall In Love",19,"Why Don't We Fall In Love","Amerie","Amerie","why don't we fall in love","amerie","why don t we fall in love","amerie","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","whydon'twefallinlove amerie","whydon'twefallinlove amerie","Why Don't We Fall in Love (Erich Lee Decibel remix)","Amerie","why don't we fall in love (erich lee decibel remix)","amerie","why don t we fall in love  erich lee decibel remix ","why don't we fall in love ","whydontwefallinloveerichleedecibelremix","whydon'twefallinlove","amerie","amerie","amerie","whydon'twefallinlove amerie",0
"Amerie","Why Don't We Fall In Love",19,"Why Don't We Fall In Love","Amerie","Amerie","why don't we fall in love","amerie","why don t we fall in love","amerie","whydontwefallinlove","whydon'twefallinlove","amerie","amerie","whydon'twefallinlove amerie","whydon'twefallinlove amerie","Why Don't We Fall In Love (Ritchcraft Remix - Instrumental)","Amerie","why don't we fall in love (ritchcraft remix - instrumental)","amerie","why don t we fall in love  ritchcraft remix   instrumental ","why don't we fall in love ","whydontwefallinloveritchcraftremixinstrumental","whydon'twefallinlove","amerie","amerie","amerie","whydon'twefallinlove amerie",0
