"","Artist","artist","artist_credit_phrase","Artist_no_featuring","song title","artist mbid","ISRC","release","recording_id","country","date"
"991","Lenny Kravitz Featuring Jay-Z","Lenny Kravitz","Lenny Kravitz","Lenny Kravitz","Fly Away (live acoustic)","0ef3f425-9bd2-4216-9dd2-219d2fe90f1f","USVI20700697","Fly Away","0cb18e85-cf90-4e92-a59f-dd1a67faa2b0","AU","1998"
"992","Lenny Kravitz Featuring Jay-Z","Lenny Kravitz","Lenny Kravitz","Lenny Kravitz","Fly Away (live acoustic)","0ef3f425-9bd2-4216-9dd2-219d2fe90f1f","USVI29800472","Fly Away","0cb18e85-cf90-4e92-a59f-dd1a67faa2b0","AU","1998"
"993","Whitney Houston Feat. Faith Evans & Kelly Price","Whitney Houston","Whitney Houston","Whitney Houston","How Will I Know (Junior Vasquez mix)","0307edfc-437c-4b48-8700-80680e66a228","USAR18500144","The Greatest Hits","996161d7-cc75-484b-a0b7-576137c4ef80","US","2000-05-16"
"994","Madonna","Madonna","Madonna","Madonna","Frozen (William Orbit Drumapella)","79239441-bfd5-4981-a70c-55c3f15c1287","USWB19800250","Frozen","b8f0c7ae-a75c-4517-8bb0-e49fef551cf4","XW","2021-03-12"
"995","Pitbull Featuring Lil Jon","Pitbull","Pitbull feat. Lil Jon & Ivy Queen","Pitbull","Culo (remix)","d262ea27-3ffe-40f7-b922-85c42d625e67","USA371360394","Money Is Still a Major Issue","0ed90ce6-ecbe-4619-9a4e-42933ee053f9","US","2005-11-15"
"996","Snoop Dogg Featuring Xzibit & Nate Dogg","Snoop Dogg","Snoop Dogg feat. Benny the Butcher, Jadakiss, Busta Rhymes & Potter Payper","Snoop Dogg","Murder Music (the global edition)","f90e8b26-9e52-4669-a5c9-e28529c47894","USUG12106274","Snoop Dogg Presents Algorithm (global edition)","f75bd29d-4681-4e20-89e2-07b13857e38d","XW","2021-12-10"
"997","Jack Johnson","Jack Johnson","Jack Johnson","Jack Johnson","I Got You","ff6e677f-91dd-4986-a174-8db0474b1799","USUM71306898","From Here to Now to You","5911cfa5-8bb1-4906-ab19-c50e2d30b680","DE","2013-09-13"
"998","112","112","112","112","Anywhere","9132d515-dc0e-4494-85ae-20f06eed14f9","USBB49800302","Room 112","ff22df38-fe40-4487-9006-fdc6a4662fe0","DE","1998-11-07"
"999","Mariah Carey","Mariah Carey","Mariah Carey","Mariah Carey","Can’t Take That Away (Mariah’s theme)","494e8d09-f85b-4543-892f-a5096aed1cd4","USSM19920972","Rainbow","e99de9ae-6d00-485f-9f13-eb2aec492351","JP","1999-10-27"
"1000","Nirvana","Nirvana","Nirvana","Nirvana","Mexican Seafood (Kaos radio) (Remastered radio Recording)","5b11f4ce-a62d-471e-81fc-a69a8278c7da","UK9FS1515236","The Very Best of Nirvana Broadcasting Live, the Radio Vaults, Vol. 1","f7dc54cd-5145-4759-a237-6bd6c25cc994","MX","2016-01-01"
"1001","Beenie Man Featuring Janet","Jamelia","Jamelia feat. Beenie Man","Beenie Man","Money","0d85b9f2-802d-48bb-aa85-6a9668869053","GBAYE9902111","Now That’s What I Call Music! 45","6b5c17c4-dd6d-4750-8d37-cfd2708658ed","GB","2000-04-17"
"1002","Toby Keith","Toby Keith","Toby Keith","Toby Keith","If You're Tryin You Ain't","2f951906-5629-4fef-a260-5033151c162a","USCKS0901471","American Ride","c0229d2f-6eec-43ff-a299-fc12f1a926c9","US","2009-10-06"
"1003","Blondie","Blondie","Blondie","Blondie","Heart of Glass","4d2956d1-a3f7-44bb-9a41-67563e1a0c94","USCH37800029","Hitarchief Top 2000, Volume 5","b4d64e48-64d8-4b9e-bcaa-78d04b73c19d","BE","2013-09-20"
"1004","Guy","Buddy Guy","Buddy Guy","Guy","My Momma Loved Me","4336a134-d091-4e54-9967-c7c433db6d4e","USRC11300865","Rhythm & Blues","ffdeb82f-8a13-41ec-9dfb-f8232eedb449",NA,"2013-07-26"
"1005","Jewel","Jewel","Jewel","Jewel","Mercy","abae8575-ec8a-4736-abc3-1ad5093a68aa","USC4R1500362","Picking Up the Pieces","a5b596a8-d721-4049-8dbd-b6c9e32933ea","US","2015-09-11"
"1006","Elvis Presley vs JXL","Elvis Presley","Elvis Presley","Elvis Presley vs JXL","(You’re the) Devil in Disguise","01809552-4f87-45b0-afff-2c6f0730a3be","USRC10200345","(You're the) Devil in Disguise / Please Don't Drag That String Around","f318e3ea-f15b-4367-83d0-062bc80d8c4e","US","1963-06-18"
"1007","Elvis Presley vs JXL","Elvis Presley","Elvis Presley","Elvis Presley vs JXL","(You’re the) Devil in Disguise","01809552-4f87-45b0-afff-2c6f0730a3be","USRC16305834","(You're the) Devil in Disguise / Please Don't Drag That String Around","f318e3ea-f15b-4367-83d0-062bc80d8c4e","US","1963-06-18"
"1008","Busta Rhymes & Mariah Carey Featuring The Flipmode Squad","Busta Rhymes","Busta Rhymes","Busta Rhymes","Outro (Preparation for the Final World Front)","10a9ff92-9637-4498-afea-7044b2ab0dc0","USEE10900589","When Disaster Strikes...","1a4dec77-f1e1-48da-b09f-eb67567ff3e6","XW","1997-09-16"
"1009","Isyss Featuring Jadakiss","Jadakiss","Jadakiss feat. John Legend","Isyss","I Know","83735edd-f2a3-41d0-a31d-652bc3cadb3e","USUM72004404","Ignatius","8cb43fe6-c415-4038-9221-2576ec11c67f","AF","2020-03-06"
"1010","The Rolling Stones","The Rolling Stones","The Rolling Stones","The Rolling Stones","Sweet Virginia","b071f9fa-14b0-4217-8e97-eb41da73f598","GBCBR1700060","Totally Stripped: Amsterdam","67813e10-4292-4495-bddd-152736074b5c","XW","2016-06-03"
"1011","Mario Winans Featuring Enya & P. Diddy","Faith Evans","Faith Evans, Mario Winans & P. Diddy","Mario Winans","Nothing's Gonna Stop Me Now (interlude)","5028a04d-c3b5-428d-9c88-433224bb10ba","USBB40580790","The Saga Continues…","30ff72bc-3d13-4c0b-b6a4-1f2b3260b189","US","2001-07-10"
"1012","Whitney Houston & Enrique Iglesias","Whitney Houston","Whitney Houston","Whitney Houston","Anymore","0307edfc-437c-4b48-8700-80680e66a228","USSM12207103","I’m Your Baby Tonight","67ae7b3a-8fd4-4784-b68c-b5e8c6ee2b4e","XW","2022-08-09"
"1013","Foo Fighters","Foo Fighters","Foo Fighters","Foo Fighters","Next Year","67f66c07-6e61-4026-ade5-7e782fad3a5d","USRW30600040","Skin and Bones","ad8a5482-8939-4ca9-b889-9b76125f5301","US","2006-11-07"
"1014","Puff Daddy Featuring R. Kelly","R. Kelly","R. Kelly","Puff Daddy","Shut Up","c2d25856-a09a-4d15-b404-77dd19c19e63","USRC11301902","Shut Up","7f475a83-d6c0-4a05-9f87-00411ec98b99",NA,"2011-11"
"1015","Slum Village Featuring Dwele","Slum Village","Slum Village","Slum Village","One","c0c1183e-6940-48ca-8f96-98250fcb3ef1","USCA20200740","Trinity (Past, Present and Future)","f4eb42dc-8c0b-4333-bff3-3fb60a656454","US","2002-08-13"
"1016","Slum Village Featuring Kanye West & John Legend","Slum Village","Slum Village feat. Rapper Big Pooh & Joe Scudda","Slum Village","Riot","c0c1183e-6940-48ca-8f96-98250fcb3ef1","QMFME1332189","Evolution","518e0e89-e652-40a1-b0b5-5d4d0ffd3d1b","US","2013-06-25"
"1017","Jason Mraz","Jason Mraz","Jason Mraz","Jason Mraz","Life Is Wonderful","82eb8936-7bf6-4577-8320-a2639465206d","USEE10701037","Selections for Friends","c8a80ca4-fff1-4d12-bc6a-b6c35fd08328","XW","2006-12-12"
"1018","Madonna","Madonna","Madonna","Madonna","Open Your Heart","79239441-bfd5-4981-a70c-55c3f15c1287","USUG11300395","MDNA World Tour","2032cdfd-86ec-4094-9f40-3753ab892b10","XW","2013-09-06"
"1019","Oakenfold Featuring Shifty Shellshock","Paul Oakenfold","Paul Oakenfold & GusGus","Oakenfold","Purple (Sasha vs. The Light)","7bf1f441-ccf1-4258-9797-07c8d16eb44c","GBAFL9800042","AE Mix, Volume 1","45d1da81-2916-4e68-8e2e-86e4b7a30548","US","1999"
"1020","Kenny G","Kenny G","Kenny G featuring Burt Bacharach","Kenny G","Alfie","4cd556a5-db82-43f6-8d55-99598b42da8f","USAR10401191","At Last... The Duets Album","b264e078-f403-4cbb-9040-1392dab30edc","US","2004-11-01"
"1021","Case","Ja Rule","Ja Rule feat. Case","Case","Livin’ It Up","67f911f6-dbf7-4ad9-a2ed-82484a1f9902","USDJ20110768","Pain Is Love","ce3e671c-1126-4301-bdca-d37b796e9be2","US","2001-10-02"
"1022","Jay-Z Featuring Beanie Sigel & Amil","T.I.","T.I. & Jay-Z feat. Kanye West & Lil Wayne","JayZ","Swagga Like Us","f82bcf78-5b69-4622-a5ef-73800768d9ac","USAT20803686","Promo Only: Urban Club, October 2008 (disc 1)","a9b62a77-4583-4b2f-94f5-afd8e7498ec0","US","2008-09-23"
"1023","Bruce Springsteen","Bruce Springsteen","Bruce Springsteen","Bruce Springsteen","Sundown","70248960-cb53-4ea4-943a-edb18f7d336f","USSM11901022","Western Stars","f36c891e-c7e5-4137-9a2d-7ef5df9cfe90","US","2019-05-20"
"1024","Destiny's Child","Destiny’s Child","Destiny’s Child","Destinys Child","No, No, No, Part 2","a796b92e-c137-4895-9c89-10f900617a4f","USSM19702179","90's Pop Hits","485bf55e-0c1c-4afc-971f-01f5c5f4280f","US","2002-10-01"
"1025","Nas Featuring Olu Dara","Jeezy","Young Jeezy feat. Nas","Nas","My President","cfbc0924-0035-4d6c-8197-f024653af823","USUM70829572","The Recession","2907a498-3ed2-4ee7-85a6-edfcb68c4004","CA","2008"
"1026","Phil Collins","Phil Collins","Phil Collins","Phil Collins","Wake Up Call","401c3991-b76b-499d-8082-9f2df958ef78","USRH11600022","Testify","bcdcce38-f072-4576-ac93-8934ce007784","US","2002-11-12"
"1027","Phil Collins","Phil Collins","Phil Collins","Phil Collins","Wake Up Call","401c3991-b76b-499d-8082-9f2df958ef78","USW110201021","Testify","bcdcce38-f072-4576-ac93-8934ce007784","US","2002-11-12"
"1028","Phil Collins","Phil Collins","Phil Collins","Phil Collins","Wake Up Call","401c3991-b76b-499d-8082-9f2df958ef78","USWI10201021","Testify","bcdcce38-f072-4576-ac93-8934ce007784","US","2002-11-12"
"1029","Busta Rhymes Featuring Spliff Star","Busta Rhymes","Busta Rhymes feat. P. Diddy","Busta Rhymes","Pass the Courvoisier","10a9ff92-9637-4498-afea-7044b2ab0dc0","USJAY0100416","Genesis","24485661-1f0f-4a98-b138-9b98cc6a076f","US","2001-10-10"
"1030","Mariah Carey Featuring Jay-Z","Mariah Carey","Mariah Carey","Mariah Carey","Joy to the World (club radio mix)","494e8d09-f85b-4543-892f-a5096aed1cd4","USSM12006374","Joy to the World","4ad44e9a-520e-4ece-8628-efa57ac41f35","XW","2021-10-22"
"1031","Elvis Presley","Elvis Presley","Elvis Presley","Elvis Presley","Suspicious Minds","01809552-4f87-45b0-afff-2c6f0730a3be","USRC11901353","Live 1969","86133c07-6a8f-4122-8f86-44ac7448c99f","XW","2019-08-09"
"1032","Oakenfold Featuring Shifty Shellshock","Paul Oakenfold","Paul Oakenfold feat. J. Hart","Oakenfold","Touched by You (Mike Hawkins radio edit)","7bf1f441-ccf1-4258-9797-07c8d16eb44c","NLF711307247","We Are Planet Perfecto, Volume 03: Vegas to Ibiza","a774eac6-a820-4280-a51c-65048772094c","XW","2013-08-09"
"1033","Sugarland","Sugarland","Sugarland","Sugarland","Like Glue","f87b740a-c22b-4fae-9987-1f3e16f840c4","USUM71017474","NOW That’s What I Call Country","37224d02-0784-4ddb-b02d-fe94f7f2a9a6","GB","2021-02-19"
"1034","R. Kelly","R. Kelly","R. Kelly","R Kelly","Sweet Tooth","c2d25856-a09a-4d15-b404-77dd19c19e63","USJI10700355","Double Up","d5d1fa1e-38e4-4dc1-bb77-aa688aa86a47","US","2007-05-25"
"1035","Snoop Dogg Featuring Tyrese & Mr. Tan","Master P","Master P feat. Snoop Dogg, Mystikal, Fiend & Silkk the Shocker","Snoop Dogg","War Wounds","f90e8b26-9e52-4669-a5c9-e28529c47894","USPO19850021","MP Da Last Don","a24db3ff-19da-4f68-a680-ce70ba9fcdc7","US","1998-06-02"
"1036","Loon Featuring Kelis","Diddy","P. Diddy, Mark Curry, Big Azz Ko & Loon","Loon","The Last Song","aa825996-e5c8-4b90-ab48-b973b82384ed","USBB40580801","The Saga Continues…","6989bb90-8ce5-4ff5-b66a-f24602eaff53","US","2001-07-10"
"1037","Ricky Martin","Ricky Martin","Ricky Martin","Ricky Martin","Besos de fuego","70ea63ea-70dc-4b63-951a-2c249d2b3b0a","NLB630300087","Almas del silencio","bcaf4515-d1b8-4e57-949b-471386bf8c13","US","2003-05-20"
"1038","R. Kelly","R. Kelly","R. Kelly","R Kelly","Not Feelin' the Love","c2d25856-a09a-4d15-b404-77dd19c19e63","USJI11000294","Love Letter","3a695032-3a08-40bb-9c3e-dc1ba380c08d","US","2010-12-14"
"1039","Kenny Chesney","Kenny Chesney","Kenny Chesney","Kenny Chesney","No Shoes, No Shirt, No Problems","5dca4d22-d6c8-4e70-8ca1-4543e43353c7","USBN10100020","No Shoes, No Shirt, No Problems","320cea2f-234e-48c4-a650-b26eeaf42864","US","2002-04-23"
"1040","Elton John & LeAnn Rimes","Elton John","Elton John","Elton John","Looking Up","b83bc61f-8451-4a5d-8b8e-7e9ed295e822","GBUM71702486","Diamonds","99ec4a4c-16de-485d-8942-a68b553d0a73","GB","2017-11-10"
"1041","Snoop Dogg Featuring Tyrese & Mr. Tan","Snoop Dogg","Snoop Dogg featuring Ludacris, Goldie Loc, Uncle Charlie Wilson","Snoop Dogg","You Got What I Want","f90e8b26-9e52-4669-a5c9-e28529c47894","USPO10200101","Paid tha Cost to Be da Bo$$","e3192616-8d58-48c3-b06c-c610377ad1bf","XE","2002-11-25"
"1042","Lil Wayne","Lil Wayne","Lil Wayne feat. Big Sean & Lil Baby","Lil Wayne","I Do It","ac9a487a-d9d2-4f27-bb23-0f4686488345","USUG12000400","Funeral","b407fd16-751e-40fe-bcc2-3801f9bf7076","XW","2020-01-31"
"1043","Juvenile","Galactic","Galactic / Juvenile / The Dirty Dozen Brass Band","Juvenile","From the Corner to the Block","ba9afaf0-ef3a-42a6-afe0-f924193629bb","USRO21213002","Treme: Music From the HBO Original Series, Season 2","1fd47877-15c2-4581-9531-5d5bf2beea56",NA,"2012-04-17"
"1044","Goo Goo Dolls","The Goo Goo Dolls","Goo Goo Dolls","Goo Goo Dolls","American Girl","e2c00c56-8365-4160-9f40-a64682917633","USWB10804354","The Concert for New York City","1150d852-ece0-4893-b51d-0c99de357e53","US","2001-11-27"
"1045","Lil Jon & The East Side Boyz Featuring Ludacris, Too Short, Big Kap & Chyna Whyte","Edward J","Edward J feat. Poon Daddy & Lil’ Jon","Lil Jon","Bass","a95384b1-6aec-468c-ae0d-8c6daf87c4c2","USSM19700787","So So Def Bass All-Stars Vol. II","0b717cf2-9fd1-4121-a449-1d4d8b892723","AF","1997-06-10"
"1046","Ginuwine, R.L., Tyrese, Case","Belly","Belly, Ginuwine","Ginuwine","Pressure","9e5fd95d-c0c1-412c-be11-06e7fbe99556","CACA60600037","Juno Awards 08","7a9f9c3b-1a1a-4dca-b5fe-2a8c08660a16","CA","2008-01-01"
"1047","Nelly Furtado","Nelly Furtado","Nelly Furtado","Nelly Furtado","No hay igual","13655113-cd16-4b43-9dca-cadbbf26ee05","USUM70603397","Loose","0016deb8-6539-4106-8d13-e91bf9abbf6e","JP","2006-06-07"
"1048","Nelly Furtado","Nelly Furtado","Nelly Furtado","Nelly Furtado","No hay igual","13655113-cd16-4b43-9dca-cadbbf26ee05","USUM70603476","Loose","0016deb8-6539-4106-8d13-e91bf9abbf6e","JP","2006-06-07"
"1049","Green Day","Green Day","Green Day","Green Day","St. Jimmy","084308bd-1654-436f-ba03-df6697104e19","USRE10400987","American Idiot","edefed39-8601-4a3e-a3c7-736447446557","GB","2004-09-20"
"1050","Green Day","Green Day","Green Day","Green Day","St. Jimmy","084308bd-1654-436f-ba03-df6697104e19","USRE11200339","American Idiot","edefed39-8601-4a3e-a3c7-736447446557","GB","2004-09-20"
"1051","Elvis Presley vs JXL","Elvis Presley","Elvis Presley, Post Malone, Shawn Mendes, Darius Rucker, Blake Shelton & Carrie Underwood","Elvis Presley vs JXL","If I Can Dream (from the NBC Elvis All-Star Tribute)","01809552-4f87-45b0-afff-2c6f0730a3be","USRC11803916","The Best of The ’68 Comeback Special","ef9e1ea3-2111-4ffb-bbd5-68a92dc26265","XW","2019-02-15"
"1052","Fat Joe Featuring Ginuwine","Fat Joe","Fat Joe feat. Nick Shades","Fat Joe","Cypher Featuring","a6a4c910-2b22-4a6f-aebe-805b176c47b8","USUYG1034450","Darkside III","4119f408-6073-4dc2-885a-3d284f8dcad6","US","2013-11-23"
"1053","Eagles","Eagles","Eagles","Eagles","Doolin-Dalton / Desperado (reprise)","f46bd570-5768-462e-b84c-c7c993bbf47e","USAS19900044","Legacy","bdb4892a-c712-4127-970a-fbb5cd6377ce","US","2018-11-02"
"1054","Eagles","Eagles","Eagles","Eagles","Doolin-Dalton / Desperado (reprise)","f46bd570-5768-462e-b84c-c7c993bbf47e","USEE11300313","Legacy","bdb4892a-c712-4127-970a-fbb5cd6377ce","US","2018-11-02"
"1055","3 Doors Down","3 Doors Down","3 Doors Down","3 Doors Down","Here Without You","2386cd66-e923-4e8e-bf14-2eebe2e9b973","SE5VF1900475","Acoustic Back Porch Jam","922e9998-1d3e-4797-8475-cb08e28387b2","AF","2019-02-06"
"1056","P!nk Featuring William Orbit","William Orbit","William Orbit","Pnk","In a Landscape","a7412cd0-e0b8-4fa1-8d24-75bb92a84946","GBAHT9903306","Barber's Adagio for Strings","fed07838-b118-4c66-8781-aa3f82a30202","GB","1999-12-06"
"1057","Snoop Dogg Featuring Xzibit & Nate Dogg","Snoop Dogg","Snoop Dogg & Wiz Khalifa","Snoop Dogg","Let's Go Study","f90e8b26-9e52-4669-a5c9-e28529c47894","USAT21103687","Mac & Devin Go to High School","2607a6c1-6410-40da-a6e6-55f795081ca7","US","2011-12-13"
"1058","Aaliyah Featuring Timbaland","Aaliyah","Aaliyah","Aaliyah","(At Your Best) You Are Love (UK Flavour)","bc85da58-52d9-457d-ae8d-5d8d4ec870a9","USJI11700008","(At Your Best) You Are Love","19a6f450-feb6-449a-808d-b121f77a398c","GB","1994-10-01"
"1059","Lil' Wayne Featuring Baby, Mack 10 & Mickey","Lil Wayne","Lil Wayne feat. T-Pain","Lil Wayne","Got Money","ac9a487a-d9d2-4f27-bb23-0f4686488345","USCM50800467","Tha Carter III","f41fefd3-3c52-4220-9c90-e2203bf10557","US","2008-06-09"
"1060","Lil' Wayne Featuring Baby, Mack 10 & Mickey","Lil Wayne","Lil Wayne feat. T-Pain","Lil Wayne","Got Money","ac9a487a-d9d2-4f27-bb23-0f4686488345","USCM50800468","Tha Carter III","f41fefd3-3c52-4220-9c90-e2203bf10557","US","2008-06-09"
"1061","DMX","DMX","DMX","DMX","Prayer III","f3bf61f8-97d4-4e52-a73d-2ddbbe8196c8","USDJ29905364","…And Then There Was X","2a36e29c-76ce-4bd8-b31e-54037d3cf58b","US","1999-12-21"
"1062","Puff Daddy Featuring R. Kelly","R. Kelly","R. Kelly","Puff Daddy","Take My Time Tonight","c2d25856-a09a-4d15-b404-77dd19c19e63","USJI10100152","The Fast and the Furious","b2cd7edb-c443-4318-b3f6-6e6a96b42f5d","US","2001-06-05"
"1063","Big Tymers Featuring R. Kelly","Big Tymers","Big Tymers","Big Tymers","Greg Street Stuntin’","6c5ab1b7-8c64-4edb-b6fb-aea57df96a9d","USCM50200055","Hood Rich","356fef4a-f4e3-4974-949d-95cc10df2ae8","US","2002-04-30"
"1064","Alabama","Alabama","Alabama","Alabama","Tennessee Christmas","7ac055fa-e357-4890-9098-010b8094a900","USRN19400336","Classic Country Christmas","33c9a5a5-773c-413e-8355-6e8e1a6353f9","US","2007"
"1065","Eminem, Dr. Dre & 50 Cent","Eminem","Eminem","Eminem","Fall","b95ce3ff-3d05-4e87-9e01-c97b66af13d4","USUM71813355","Kamikaze","6b8c5189-93a4-4fac-a899-93000ba2ba5d","US","2018-08-31"
"1066","Prince","Prince","Prince","Prince","Shockadelica","070d193a-845c-479f-980e-bef15710653e","USWB12000473","Sign “<U+262E><U+FE0E>” the Times","5a8174c9-ac83-48c3-aaa2-b3d7a909805f",NA,"2020-09-25"
"1067","Common","Jonas Brothers","Jonas Brothers feat. Common","Common","Don't Charge Me for the Crime","c0a1179b-b14a-4d68-a3c1-1fdab16ed602","USHR10924421","Lines, Vines and Trying Times","93fae8c5-5e21-4dd0-9276-e19dcc2df207","US","2009-06-16"
"1068","P. Diddy, Black Rob & Mark Curry","Diddy","Puff Daddy","P Diddy","P.S. 112 (interlude)","cabb4fcf-4067-4ba5-908d-76ee66fcf0c6","USBB40580882","Forever","6e2168c9-1a06-4601-8212-b5216884bf2c","US","1999-08-24"
"1069","Duran Duran","Duran Duran","Duran Duran","Duran Duran","Rio","1a1cd7f3-e5df-4eca-bae2-2757c9e656b5","GBAYE1601425","NOW That’s What I Call a Decade: 1980s","7bec3426-82e1-484e-a228-a7d2fdd149e0","US","2021-03-03"
"1070","Cam'ron","The Diplomats","The Diplomats feat. Cam’ron & Juelz Santana","Camron","Bigger Picture","ea6b7199-901d-4c0e-8242-6d7bc2bf62b7","USKO10407471","Diplomatic Immunity 2","46d526b0-9cba-4747-bec9-42ec7c9fe6f4","US","2004-11-23"
"1071","Joe Featuring G-Unit","Joe","Joe","Joe","No One Else Comes Close","d6864f27-532d-4912-af81-d710d58b1f01","USJI19710074","All That I Am","d2cc06a9-fe63-4213-8a82-e6fddded5323","US","1997-07-29"
"1072","Elton John & LeAnn Rimes","Elton John","Elton John and Eric Clapton","Elton John","Runaway Train","b83bc61f-8451-4a5d-8b8e-7e9ed295e822","GBALX9200192","The One","7a180e0f-2d29-488d-80a4-6319624f2bb5","GB","1992-02-22"
"1073","Ludacris Featuring Sleepy Brown","Flo Rida","Flo Rida feat. Ludacris, Git Fresh & Gucci Mane","Ludacris","Why You Up in Here","0638ba22-040f-438d-83a5-9b670c4adaf5","USAT21002403","Only One Flo, Part 1","6f29eb9c-7981-41a8-97a2-14cd2d6873a3","FR","2010-11-29"
"1074","Jadakiss Featuring Anthony Hamilton","DIVINE","DIVINE & Jadakiss","Jadakiss","Traffic Jam","83735edd-f2a3-41d0-a31d-652bc3cadb3e","QMDA72261778","Gunehgar","8c8abddd-a8bc-46a6-b3dc-199b7553e44f","AL","2022-11-10"
"1075","Whitney Houston","Whitney Houston","Whitney Houston","Whitney Houston","Thinking About You (12-inch dance remix)","0307edfc-437c-4b48-8700-80680e66a228","USAR10900397","Whitney Houston","f011d653-97a6-436d-b782-70bf975813af","GB","2010-01-25"
"1076","Patti LaBelle","Bobby Womack","Bobby Womack ft. Patti LaBelle","Patti LaBelle","Through the Eyes of a Child","f319ec6a-9290-449b-baef-4244809c487a","USA172080410","The Poet II","c0117c15-273e-47ba-b2b8-2e24713c6e96","US","1984"
"1077","Madonna","Madonna","Madonna","Madonna","Give Me All Your Luvin'","79239441-bfd5-4981-a70c-55c3f15c1287","USUG11300393","MDNA World Tour","5c27e870-dc96-4633-ae88-f55081b7c4b2","XW","2013-09-06"
"1078","Randy Travis","Randy Travis","Randy Travis with Joe Nichols","Randy Travis","Tonight I’m Playin’ Possum","09b697e3-a849-4670-ae49-e0b821a6271a","USWB11301880","Influence Vol. 1: The Man I Am","40cfab48-8222-4e99-8ea7-3cc727c7cbde",NA,"2013-09-30"
"1079","Beastie Boys","Beastie Boys","Beastie Boys","Beastie Boys","Namasté","9beb62b2-88db-4cea-801e-162cd344ee53","USCA20900120","Check Your Head","948bab50-6075-422f-87fe-1e442174a071","XE","1992"
"1080","Beastie Boys","Beastie Boys","Beastie Boys","Beastie Boys","Namasté","9beb62b2-88db-4cea-801e-162cd344ee53","USCA29200042","Check Your Head","948bab50-6075-422f-87fe-1e442174a071","XE","1992"
"1081","Glenn Lewis","Hellberg","Hellberg & Leona Lewis","Glenn Lewis","Headlights","8d552dfc-648f-401f-90de-e925013ca537","DEE861806021","Headlights","835830a6-8751-46b5-86de-47e275abb8c6","AU","2018-10-26"
