"Artist","Track","count","Track_no_brackets","artist_first_word","artist_last_word"
"Tim Rushlow","She Misses Him",11,"She Misses Him","Tim","Rushlow"
"Timbaland & Magoo Featuring Missy Elliott","Cop That Sh#!",2,"Cop That Sh#!","Timbaland","Elliott"
"TLC","Damaged",4,"Damaged","TLC","TLC"
"TLC","Dear Lie",7,"Dear Lie","TLC","TLC"
"TLC","Girl Talk",14,"Girl Talk","TLC","TLC"
"TLC","No Scrubs",28,"No Scrubs","TLC","TLC"
"TLC","Silly Ho",9,"Silly Ho","TLC","TLC"
"TLC","Unpretty",32,"Unpretty","TLC","TLC"
"Toby Keith","American Soldier",20,"American Soldier","Toby","Keith"
"Toby Keith","Country Comes To Town",15,"Country Comes To Town","Toby","Keith"
"Toby Keith","Courtesy Of The Red, White And Blue (The Angry American)",20,"Courtesy Of The Red, White And Blue ","Toby","Keith"
"Toby Keith","How Do You Like Me Now?!",20,"How Do You Like Me Now?!","Toby","Keith"
"Toby Keith","I'm Just Talkin' About Tonight",20,"I'm Just Talkin' About Tonight","Toby","Keith"
"Toby Keith","I Love This Bar",20,"I Love This Bar","Toby","Keith"
"Toby Keith","I Wanna Talk About Me",20,"I Wanna Talk About Me","Toby","Keith"
"Toby Keith","My List",20,"My List","Toby","Keith"
"Toby Keith","Rock You Baby",5,"Rock You Baby","Toby","Keith"
"Toby Keith","Stays In Mexico",15,"Stays In Mexico","Toby","Keith"
"Toby Keith","Whiskey Girl",20,"Whiskey Girl","Toby","Keith"
"Toby Keith","Who's Your Daddy?",20,"Who's Your Daddy?","Toby","Keith"
"Toby Keith","You Shouldn't Kiss Me Like This",20,"You Shouldn't Kiss Me Like This","Toby","Keith"
"Toby Keith Duet With Willie Nelson","Beer For My Horses",20,"Beer For My Horses","Toby","Nelson"
"Tommy Shane Steiner","What If She's An Angel",20,"What If She's An Angel","Tommy","Steiner"
"Toni Braxton","He Wasn't Man Enough",37,"He Wasn't Man Enough","Toni","Braxton"
"Toni Braxton","Just Be A Man About It",20,"Just Be A Man About It","Toni","Braxton"
"Toni Braxton","Spanish Guitar",3,"Spanish Guitar","Toni","Braxton"
"Toni Braxton Featuring Loon","Hit The Freeway",14,"Hit The Freeway","Toni","Loon"
"Too Short Featuring Lil Jon & The East Side Boyz","Shake That Monkey",20,"Shake That Monkey","Too","Boyz"
"Tool","Schism",20,"Schism","Tool","Tool"
"Tori Amos","Bliss",2,"Bliss","Tori","Amos"
"Torrey Carter Featuring Missy ""Misdemeanor"" Elliott","Take That",7,"Take That","Torrey","Elliott"
"Total","Sitting Home",14,"Sitting Home","Total","Total"
"Total Featuring Missy Elliott","Trippin'",12,"Trippin'","Total","Elliott"
"Toya","I Do!!",39,"I Do!!","Toya","Toya"
"Toya","No Matta What (Party All Night)",7,"No Matta What ","Toya","Toya"
"TQ","Westside",3,"Westside","TQ","TQ"
"Trace Adkins","Chrome",4,"Chrome","Trace","Adkins"
"Trace Adkins","Help Me Understand",4,"Help Me Understand","Trace","Adkins"
"Trace Adkins","Hot Mama",14,"Hot Mama","Trace","Adkins"
"Trace Adkins","I'm Tryin'",20,"I'm Tryin'","Trace","Adkins"
"Trace Adkins","More",11,"More","Trace","Adkins"
"Trace Adkins","Rough & Ready",4,"Rough & Ready","Trace","Adkins"
"Trace Adkins","Then They Do",13,"Then They Do","Trace","Adkins"
"Tracie Spencer","It's All About You (Not About Me)",13,"It's All About You ","Tracie","Spencer"
"Tracie Spencer","Still In My Heart",3,"Still In My Heart","Tracie","Spencer"
"Tracy Byrd","Drinkin' Bone",16,"Drinkin' Bone","Tracy","Byrd"
"Tracy Byrd","Just Let Me Be In Love",10,"Just Let Me Be In Love","Tracy","Byrd"
"Tracy Byrd","Put Your Hand In Mine",8,"Put Your Hand In Mine","Tracy","Byrd"
"Tracy Byrd","Ten Rounds With Jose Cuervo",20,"Ten Rounds With Jose Cuervo","Tracy","Byrd"
"Tracy Byrd","The Truth About Men",5,"The Truth About Men","Tracy","Byrd"
"Tracy Lawrence","Lessons Learned",20,"Lessons Learned","Tracy","Lawrence"
"Tracy Lawrence","Paint Me A Birmingham",16,"Paint Me A Birmingham","Tracy","Lawrence"
"Train","Calling All Angels",29,"Calling All Angels","Train","Train"
"Train","Drops Of Jupiter (Tell Me)",53,"Drops Of Jupiter ","Train","Train"
"Train","Meet Virginia",27,"Meet Virginia","Train","Train"
"Train","When I Look To The Sky",14,"When I Look To The Sky","Train","Train"
"Trapt","Headstrong",43,"Headstrong","Trapt","Trapt"
"Trapt","Still Frame",20,"Still Frame","Trapt","Trapt"
"Travis Tritt","Best Of Intentions",22,"Best Of Intentions","Travis","Tritt"
"Travis Tritt","It's A Great Day To Be Alive",20,"It's A Great Day To Be Alive","Travis","Tritt"
"Travis Tritt","Love Of A Woman",20,"Love Of A Woman","Travis","Tritt"
"Travis Tritt","Modern Day Bonnie And Clyde",11,"Modern Day Bonnie And Clyde","Travis","Tritt"
"Trick Daddy","I'm A Thug",20,"I'm A Thug","Trick","Daddy"
"Trick Daddy Featuring Cee-Lo & Big Boi","In Da Wind",18,"In Da Wind","Trick","Boi"
"Trick Daddy Featuring Duece Poppito, Trina, Co","Shut Up",11,"Shut Up","Trick","Co"
"Trick Daddy Featuring LaTocha Scott","Thug Holiday",9,"Thug Holiday","Trick","Scott"
"Trick Daddy Featuring Lil Jon & Twista","Let's Go",15,"Let's Go","Trick","Twista"
"Trick Daddy Featuring The SNS Express","Take It To Da House",20,"Take It To Da House","Trick","Express"
"Trick Daddy Featuring Trina","Nann",20,"Nann","Trick","Trina"
"Trick Pony","On A Night Like This",20,"On A Night Like This","Trick","Pony"
"Trick Pony","Pour Me",14,"Pour Me","Trick","Pony"
"Trillville","Neva Eva",18,"Neva Eva","Trillville","Trillville"
"Trillville Featuring Cutty","Some Cut",1,"Some Cut","Trillville","Cutty"
"Trina","Pull Over",4,"Pull Over","Trina","Trina"
"Trina & Tamara","What'd You Come Here For?",12,"What'd You Come Here For?","Trina","Tamara"
"Trina Featuring Ludacris","B R Right",14,"B R Right","Trina","Ludacris"
"Trisha Yearwood","I'll Still Love You More",12,"I'll Still Love You More","Trisha","Yearwood"
"Trisha Yearwood","I Would've Loved You Anyway",20,"I Would've Loved You Anyway","Trisha","Yearwood"
"Trisha Yearwood","Powerful Thing",12,"Powerful Thing","Trisha","Yearwood"
"Trisha Yearwood","Real Live Woman",6,"Real Live Woman","Trisha","Yearwood"
"TRUSTcompany","Downfall",4,"Downfall","TRUSTcompany","TRUSTcompany"
"Truth Hurts Featuring Rakim","Addictive",20,"Addictive","Truth","Rakim"
"Tupac Featuring The Notorious B.I.G.","Runnin (Dying To Live)",20,"Runnin ","Tupac","Tupac Featuring The Notorious B.I.G."
"Tupac With Eminem Featuring The Outlawz","One Day At A Time",5,"One Day At A Time","Tupac","Outlawz"
"Tweet","Call Me",19,"Call Me","Tweet","Tweet"
"Tweet","Oops (Oh My)",20,"Oops ","Tweet","Tweet"
"Twista","Overnight Celebrity",20,"Overnight Celebrity","Twista","Twista"
"Twista Featuring Kanye West & Jamie Foxx","Slow Jamz",22,"Slow Jamz","Twista","Foxx"
"Twista Featuring R. Kelly","So Sexy",17,"So Sexy","Twista","Kelly"
"Twista Featuring R. Kelly","So Sexy Chapter II (Like This)",2,"So Sexy Chapter II ","Twista","Kelly"
"Ty Herndon","Hands Of A Working Man",14,"Hands Of A Working Man","Ty","Herndon"
"Ty Herndon","It Must Be Love",6,"It Must Be Love","Ty","Herndon"
"Ty Herndon","No Mercy",8,"No Mercy","Ty","Herndon"
"Ty Herndon","Steam",12,"Steam","Ty","Herndon"
"Tyrese","How You Gonna Act Like That",25,"How You Gonna Act Like That","Tyrese","Tyrese"
"Tyrese","I Like Them Girls",19,"I Like Them Girls","Tyrese","Tyrese"
"Tyrese","Lately",13,"Lately","Tyrese","Tyrese"
"Tyrese","Signs Of Love Makin'",14,"Signs Of Love Makin'","Tyrese","Tyrese"
"Tyrese","Sweet Lady",25,"Sweet Lady","Tyrese","Tyrese"
"Tyrese","What Am I Gonna Do",18,"What Am I Gonna Do","Tyrese","Tyrese"
"U2","Beautiful Day",25,"Beautiful Day","U2","U2"
"U2","Electrical Storm",7,"Electrical Storm","U2","U2"
"U2","Stuck In A Moment You Can't Get Out Of",20,"Stuck In A Moment You Can't Get Out Of","U2","U2"
"U2","Sweetest Thing",13,"Sweetest Thing","U2","U2"
"U2","Vertigo",12,"Vertigo","U2","U2"
"Uncle Kracker","Follow Me",33,"Follow Me","Uncle","Kracker"
"Uncle Kracker","In A Little While",20,"In A Little While","Uncle","Kracker"
"Uncle Kracker Featuring Dobie Gray","Drift Away",35,"Drift Away","Uncle","Gray"
"Usher","Burn",30,"Burn","Usher","Usher"
"Usher","Caught Up",3,"Caught Up","Usher","Usher"
"Usher","Confessions Part II",25,"Confessions Part II","Usher","Usher"
"Usher","Pop Ya Collar",7,"Pop Ya Collar","Usher","Usher"
"Usher","U Don't Have To Call",26,"U Don't Have To Call","Usher","Usher"
"Usher","U Got It Bad",32,"U Got It Bad","Usher","Usher"
"Usher","U Remind Me",24,"U Remind Me","Usher","Usher"
"Usher And Alicia Keys","My Boo",16,"My Boo","Usher","Keys"
"Usher Featuring Lil Jon & Ludacris","Yeah!",45,"Yeah!","Usher","Ludacris"
"Vanessa Carlton","A Thousand Miles",41,"A Thousand Miles","Vanessa","Carlton"
"Vanessa Carlton","Ordinary Day",18,"Ordinary Day","Vanessa","Carlton"
"Vanessa Carlton","White Houses",6,"White Houses","Vanessa","Carlton"
"Velvet Revolver","Fall To Pieces",14,"Fall To Pieces","Velvet","Revolver"
"Velvet Revolver","Slither",20,"Slither","Velvet","Revolver"
"Vengaboys","Boom, Boom, Boom, Boom!!",6,"Boom, Boom, Boom, Boom!!","Vengaboys","Vengaboys"
"Vengaboys","We Like To Party!",20,"We Like To Party!","Vengaboys","Vengaboys"
"Vertical Horizon","Best I Ever Had (Grey Sky Morning)",16,"Best I Ever Had ","Vertical","Horizon"
"Vertical Horizon","Everything You Want",41,"Everything You Want","Vertical","Horizon"
"Vertical Horizon","You're A God",21,"You're A God","Vertical","Horizon"
"Vince Gill","Feels Like Love",20,"Feels Like Love","Vince","Gill"
"Violator Featuring Busta Rhymes","What It Is",14,"What It Is","Violator","Rhymes"
"Vitamin C","Graduation (Friends Forever)",12,"Graduation ","Vitamin","C"
"Vitamin C","The Itch",9,"The Itch","Vitamin","C"
"Vitamin C Featuring Lady Saw","Smile",14,"Smile","Vitamin","Saw"
"Vivian Green","Emotional Rollercoaster",19,"Emotional Rollercoaster","Vivian","Green"
"Voices Of Theory","Wherever You Go",5,"Wherever You Go","Voices","Theory"
"Warren G Featuring Mack 10","I Want It All",15,"I Want It All","Warren","10"
"Wayne Wonder","No Letting Go",31,"No Letting Go","Wayne","Wonder"
"WC Featuring Nate Dogg","The Streets",13,"The Streets","WC","Dogg"
"Westlife","Swear It Again",20,"Swear It Again","Westlife","Westlife"
"Westside Connection Featuring Nate Dogg","Gangsta Nation",18,"Gangsta Nation","Westside","Dogg"
"Whitney Houston","I Learned From The Best",11,"I Learned From The Best","Whitney","Houston"
"Whitney Houston","It's Not Right But It's Okay",20,"It's Not Right But It's Okay","Whitney","Houston"
"Whitney Houston","My Love Is Your Love",28,"My Love Is Your Love","Whitney","Houston"
"Whitney Houston","One Of Those Days",19,"One Of Those Days","Whitney","Houston"
"Whitney Houston","The Star Spangled Banner",16,"The Star Spangled Banner","Whitney","Houston"
"Whitney Houston","Try It On My Own",12,"Try It On My Own","Whitney","Houston"
"Whitney Houston","Whatchulookinat",3,"Whatchulookinat","Whitney","Houston"
"Whitney Houston & Deborah Cox","Same Script, Different Cast",9,"Same Script, Different Cast","Whitney","Cox"
"Whitney Houston & Enrique Iglesias","Could I Have This Kiss Forever",19,"Could I Have This Kiss Forever","Whitney","Iglesias"
"Whitney Houston & Mariah Carey","When You Believe",13,"When You Believe","Whitney","Carey"
"Whitney Houston Feat. Faith Evans & Kelly Price","Heartbreak Hotel",27,"Heartbreak Hotel","Whitney","Price"
"Will Smith","Freakin' It",4,"Freakin' It","Will","Smith"
"Will Smith","Just The Two Of Us",3,"Just The Two Of Us","Will","Smith"
"Will Smith","Miami",17,"Miami","Will","Smith"
"Will Smith Featuring Dru Hill & Kool Mo Dee","Wild Wild West",17,"Wild Wild West","Will","Dee"
"Will Smith Featuring K-Ci","Will 2K",13,"Will 2K","Will","Ci"
"Will Smith Featuring Tra-Knox","Black Suits Comin' (Nod Ya Head)",3,"Black Suits Comin' ","Will","Knox"
"Willa Ford","I Wanna Be Bad",20,"I Wanna Be Bad","Willa","Ford"
"Willie Max Featuring Raphael Saadiq","Can't Get Enough",2,"Can't Get Enough","Willie","Saadiq"
"Wyclef Jean Featuring Claudette Ortiz","Two Wrongs",20,"Two Wrongs","Wyclef","Ortiz"
"Wyclef Jean Featuring Mary J. Blige","911",19,"911","Wyclef","Blige"
"Wyclef Jean Featuring Missy Elliott","Party To Damascus",9,"Party To Damascus","Wyclef","Elliott"
"Wynonna","What The World Needs",8,"What The World Needs","Wynonna","Wynonna"
"X-Ecutioners","It's Goin' Down",11,"It's Goin' Down","X","Ecutioners"
"Xscape","My Little Secret",4,"My Little Secret","Xscape","Xscape"
"Xzibit","X",10,"X","Xzibit","Xzibit"
"Xzibit Featuring Keri Hilson","Hey Now (Mean Muggin)",4,"Hey Now ","Xzibit","Hilson"
"Yankee Grey","All Things Considered",20,"All Things Considered","Yankee","Grey"
"Yankee Grey","Another Nine Minutes",8,"Another Nine Minutes","Yankee","Grey"
"Yasmeen Featuring Ghostface Killah","Blue Jeans",4,"Blue Jeans","Yasmeen","Killah"
"Yeah Yeah Yeahs","Maps",13,"Maps","Yeah","Yeahs"
"Yellowcard","Ocean Avenue",20,"Ocean Avenue","Yellowcard","Yellowcard"
"Ying Yang Twins","Naggin",10,"Naggin","Ying","Twins"
"Ying Yang Twins","Say I Yi Yi",14,"Say I Yi Yi","Ying","Twins"
"Ying Yang Twins","Whistle While You Twurk",14,"Whistle While You Twurk","Ying","Twins"
"Ying Yang Twins Featuring Lil Jon & The East Side Boyz","Salt Shaker",26,"Salt Shaker","Ying","Boyz"
"Ying Yang Twins Featuring Trick Daddy","Whats Happnin!",20,"Whats Happnin!","Ying","Daddy"
"Yolanda Adams","Open My Heart",20,"Open My Heart","Yolanda","Adams"
"Young Buck","Let Me In",12,"Let Me In","Young","Buck"
"Young Buck","Shorty Wanna Ride",11,"Shorty Wanna Ride","Young","Buck"
"Young Gunz","Can't Stop, Won't Stop",20,"Can't Stop, Won't Stop","Young","Gunz"
"Young Gunz Featuring Rell","No Better Love",14,"No Better Love","Young","Rell"
"YoungBloodZ Featuring Lil Jon","Damn!",32,"Damn!","YoungBloodZ","Jon"
"Youngstown","I'll Be Your Everything",10,"I'll Be Your Everything","Youngstown","Youngstown"
"Yung Wun Featuring DMX, Lil' Flip & David Banner","Tear It Up",13,"Tear It Up","Yung","Banner"
"Zombie Nation","Kernkraft 400",2,"Kernkraft 400","Zombie","Nation"
